"Dist Code","Year","State Code","State Name","Dist Name","PRINCIPLE MARKETS NUMBER (Number)","SUB MARKETS NUMBER (Number)","TOTAL MARKETS NUMBER (Number)","ROAD LENGTH NUMBER (KILOMETER)"
"10","1993","6","Madhya Pradesh","Narsinghpur","4.0","2.0","6.0","788.0"
"10","1994","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","980.0"
"10","1995","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","1049.0"
"10","1996","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","-1.0"
"10","1997","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","-1.0"
"10","1998","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","1145.0"
"10","1999","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","1157.0"
"10","2000","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","1157.0"
"10","2001","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","1145.0"
"10","2002","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","-1.0"
"10","2003","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","-1.0"
"10","2004","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","-1.0"
"10","2005","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","-1.0"
"10","2006","6","Madhya Pradesh","Narsinghpur","5.0","2.0","7.0","-1.0"
"10","2007","6","Madhya Pradesh","Narsinghpur","5.0","3.0","8.0","-1.0"
"10","2008","6","Madhya Pradesh","Narsinghpur","5.0","4.0","9.0","-1.0"
"10","2009","6","Madhya Pradesh","Narsinghpur","5.0","4.0","9.0","-1.0"
"10","2010","6","Madhya Pradesh","Narsinghpur","5.0","4.0","9.0","-1.0"
"10","2011","6","Madhya Pradesh","Narsinghpur","5.0","5.0","10.0","-1.0"
"10","2015","6","Madhya Pradesh","Narsinghpur","5.0","-1.0","-1.0","-1.0"
"11","1970","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","511.0"
"11","1971","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","555.0"
"11","1972","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","600.0"
"11","1973","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","645.0"
"11","1974","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","689.0"
"11","1975","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","734.0"
"11","1976","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","779.0"
"11","1977","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","823.0"
"11","1978","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","868.0"
"11","1979","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","913.0"
"11","1980","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","957.0"
"11","1981","6","Madhya Pradesh","Seoni / Shivani","5.0","-1.0","5.0","1002.0"
"11","1982","6","Madhya Pradesh","Seoni / Shivani","5.0","2.0","7.0","1047.0"
"11","1983","6","Madhya Pradesh","Seoni / Shivani","5.0","2.0","7.0","1063.0"
"11","1984","6","Madhya Pradesh","Seoni / Shivani","5.0","2.0","7.0","1113.0"
"11","1985","6","Madhya Pradesh","Seoni / Shivani","5.0","2.0","7.0","1163.0"
"11","1986","6","Madhya Pradesh","Seoni / Shivani","5.0","2.0","7.0","1213.0"
"11","1987","6","Madhya Pradesh","Seoni / Shivani","5.0","3.0","8.0","1263.0"
"11","1988","6","Madhya Pradesh","Seoni / Shivani","6.0","5.0","11.0","1313.0"
"11","1989","6","Madhya Pradesh","Seoni / Shivani","6.0","6.0","12.0","1363.0"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1413.0"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1463.0"
"11","1992","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1513.0"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1562.0"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1612.0"
"11","1995","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1772.0"
"11","1996","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","1997","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1821.0"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1838.0"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1853.0"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","1754.0"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2006","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2007","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2008","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2009","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2010","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2011","6","Madhya Pradesh","Seoni / Shivani","6.0","8.0","14.0","-1.0"
"11","2015","6","Madhya Pradesh","Seoni / Shivani","6.0","-1.0","-1.0","-1.0"
"12","1970","6","Madhya Pradesh","Mandla","5.0","-1.0","5.0","2052.0"
"12","1971","6","Madhya Pradesh","Mandla","5.0","-1.0","5.0","2057.0"
"12","1972","6","Madhya Pradesh","Mandla","5.0","-1.0","5.0","2062.0"
"12","1973","6","Madhya Pradesh","Mandla","5.0","-1.0","5.0","2067.0"
"12","1974","6","Madhya Pradesh","Mandla","6.0","-1.0","6.0","2071.0"
"12","1975","6","Madhya Pradesh","Mandla","6.0","-1.0","6.0","2076.0"
"12","1976","6","Madhya Pradesh","Mandla","6.0","-1.0","6.0","2081.0"
"12","1977","6","Madhya Pradesh","Mandla","6.0","-1.0","6.0","2086.0"
"12","1978","6","Madhya Pradesh","Mandla","6.0","-1.0","6.0","2091.0"
"12","1979","6","Madhya Pradesh","Mandla","6.0","-1.0","6.0","2096.0"
"12","1980","6","Madhya Pradesh","Mandla","6.0","1.0","7.0","2101.0"
"12","1981","6","Madhya Pradesh","Mandla","6.0","1.0","7.0","2106.0"
"12","1982","6","Madhya Pradesh","Mandla","6.0","1.0","7.0","2155.0"
"12","1983","6","Madhya Pradesh","Mandla","6.0","1.0","7.0","2374.0"
"12","1984","6","Madhya Pradesh","Mandla","6.0","1.0","7.0","2406.0"
"12","1985","6","Madhya Pradesh","Mandla","6.0","1.0","7.0","2438.0"
"12","1986","6","Madhya Pradesh","Mandla","6.0","1.0","7.0","2469.0"
"12","1987","6","Madhya Pradesh","Mandla","6.0","2.0","8.0","2501.0"
"12","1988","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2533.0"
"12","1989","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2565.0"
"12","1990","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2597.0"
"12","1991","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2629.0"
"12","1992","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2660.0"
"12","1993","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2692.0"
"12","1994","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2694.0"
"12","1995","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2841.0"
"12","1996","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","1997","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","1998","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2921.0"
"12","1999","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2932.0"
"12","2000","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","2952.0"
"12","2001","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","3094.0"
"12","2002","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2003","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2004","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2005","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2006","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2007","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2008","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2009","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2010","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2011","6","Madhya Pradesh","Mandla","6.0","3.0","9.0","-1.0"
"12","2015","6","Madhya Pradesh","Mandla","6.0","-1.0","-1.0","-1.0"
"13","1970","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","884.0"
"13","1971","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","914.0"
"13","1972","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","943.0"
"13","1973","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","973.0"
"13","1974","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","1003.0"
"13","1975","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","1032.0"
"13","1976","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","1062.0"
"13","1977","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","1092.0"
"13","1978","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","1122.0"
"13","1979","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","1151.0"
"13","1980","6","Madhya Pradesh","Sagar","5.0","-1.0","5.0","1181.0"
"13","1981","6","Madhya Pradesh","Sagar","5.0","1.0","6.0","1211.0"
"13","1982","6","Madhya Pradesh","Sagar","5.0","2.0","7.0","1241.0"
"13","1983","6","Madhya Pradesh","Sagar","6.0","2.0","8.0","1577.0"
"13","1984","6","Madhya Pradesh","Sagar","6.0","2.0","8.0","1610.0"
"13","1985","6","Madhya Pradesh","Sagar","7.0","2.0","9.0","1650.0"
"13","1986","6","Madhya Pradesh","Sagar","7.0","3.0","10.0","1690.0"
"13","1987","6","Madhya Pradesh","Sagar","7.0","3.0","10.0","1730.0"
"13","1988","6","Madhya Pradesh","Sagar","7.0","3.0","10.0","1770.0"
"13","1989","6","Madhya Pradesh","Sagar","7.0","5.0","12.0","1810.0"
"13","1990","6","Madhya Pradesh","Sagar","7.0","6.0","13.0","1850.0"
"13","1991","6","Madhya Pradesh","Sagar","7.0","6.0","13.0","1889.0"
"13","1992","6","Madhya Pradesh","Sagar","7.0","6.0","13.0","1929.0"
"13","1993","6","Madhya Pradesh","Sagar","7.0","6.0","13.0","1935.0"
"13","1994","6","Madhya Pradesh","Sagar","8.0","6.0","14.0","1938.0"
"13","1995","6","Madhya Pradesh","Sagar","8.0","6.0","14.0","1983.0"
"13","1996","6","Madhya Pradesh","Sagar","8.0","6.0","14.0","-1.0"
"13","1997","6","Madhya Pradesh","Sagar","8.0","6.0","14.0","-1.0"
"13","1998","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","2023.0"
"13","1999","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","2031.0"
"13","2000","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","2037.0"
"13","2001","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","1958.0"
"13","2002","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","-1.0"
"13","2003","6","Madhya Pradesh","Sagar","11.0","7.0","18.0","-1.0"
"13","2004","6","Madhya Pradesh","Sagar","11.0","7.0","18.0","-1.0"
"13","2005","6","Madhya Pradesh","Sagar","11.0","7.0","18.0","-1.0"
"13","2006","6","Madhya Pradesh","Sagar","11.0","7.0","18.0","-1.0"
"13","2007","6","Madhya Pradesh","Sagar","11.0","8.0","19.0","-1.0"
"13","2008","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","-1.0"
"13","2009","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","-1.0"
"13","2010","6","Madhya Pradesh","Sagar","11.0","6.0","17.0","-1.0"
"13","2011","6","Madhya Pradesh","Sagar","12.0","6.0","18.0","-1.0"
"13","2015","6","Madhya Pradesh","Sagar","11.0","-1.0","-1.0","-1.0"
"14","1970","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1095.0"
"14","1971","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1118.0"
"14","1972","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1140.0"
"14","1973","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1164.0"
"14","1974","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1187.0"
"14","1975","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1212.0"
"14","1976","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1236.0"
"14","1977","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1262.0"
"14","1978","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1287.0"
"14","1979","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1314.0"
"14","1980","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1340.0"
"14","1981","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1368.0"
"14","1982","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1404.0"
"14","1983","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1407.0"
"14","1984","6","Madhya Pradesh","Damoh","2.0","-1.0","2.0","1414.0"
"14","1985","6","Madhya Pradesh","Damoh","2.0","1.0","3.0","1421.0"
"14","1986","6","Madhya Pradesh","Damoh","2.0","1.0","3.0","1428.0"
"14","1987","6","Madhya Pradesh","Damoh","2.0","2.0","4.0","1436.0"
"14","1988","6","Madhya Pradesh","Damoh","2.0","2.0","4.0","1443.0"
"14","1989","6","Madhya Pradesh","Damoh","2.0","2.0","4.0","1450.0"
"14","1990","6","Madhya Pradesh","Damoh","2.0","2.0","4.0","1457.0"
"14","1991","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1464.0"
"14","1992","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1472.0"
"14","1993","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1479.0"
"14","1994","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1551.0"
"14","1995","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1545.0"
"14","1996","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","-1.0"
"14","1997","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","-1.0"
"14","1998","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1555.0"
"14","1999","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1565.0"
"14","2000","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1574.0"
"14","2001","6","Madhya Pradesh","Damoh","4.0","2.0","6.0","1587.0"
"14","2002","6","Madhya Pradesh","Damoh","4.0","3.0","7.0","-1.0"
"14","2003","6","Madhya Pradesh","Damoh","4.0","3.0","7.0","-1.0"
"14","2004","6","Madhya Pradesh","Damoh","4.0","3.0","7.0","-1.0"
"14","2005","6","Madhya Pradesh","Damoh","4.0","3.0","7.0","-1.0"
"14","2006","6","Madhya Pradesh","Damoh","4.0","3.0","7.0","-1.0"
"14","2007","6","Madhya Pradesh","Damoh","4.0","3.0","7.0","-1.0"
"14","2008","6","Madhya Pradesh","Damoh","4.0","3.0","7.0","-1.0"
"14","2009","6","Madhya Pradesh","Damoh","4.0","4.0","8.0","-1.0"
"14","2010","6","Madhya Pradesh","Damoh","4.0","4.0","8.0","-1.0"
"14","2011","6","Madhya Pradesh","Damoh","4.0","4.0","8.0","-1.0"
"14","2015","6","Madhya Pradesh","Damoh","4.0","-1.0","-1.0","-1.0"
"15","1970","6","Madhya Pradesh","Tikamgarh","2.0","1.0","3.0","949.0"
"15","1971","6","Madhya Pradesh","Tikamgarh","2.0","1.0","3.0","965.0"
"15","1972","6","Madhya Pradesh","Tikamgarh","2.0","1.0","3.0","981.0"
"15","1973","6","Madhya Pradesh","Tikamgarh","2.0","1.0","3.0","997.0"
"15","1974","6","Madhya Pradesh","Tikamgarh","2.0","1.0","3.0","1013.0"
"15","1975","6","Madhya Pradesh","Tikamgarh","3.0","1.0","4.0","1029.0"
"15","1976","6","Madhya Pradesh","Tikamgarh","3.0","1.0","4.0","1045.0"
"15","1977","6","Madhya Pradesh","Tikamgarh","3.0","1.0","4.0","1062.0"
"15","1978","6","Madhya Pradesh","Tikamgarh","3.0","1.0","4.0","1078.0"
"15","1979","6","Madhya Pradesh","Tikamgarh","3.0","1.0","4.0","1094.0"
"15","1980","6","Madhya Pradesh","Tikamgarh","3.0","1.0","4.0","1110.0"
"15","1981","6","Madhya Pradesh","Tikamgarh","3.0","2.0","5.0","1126.0"
"15","1982","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1142.0"
"15","1983","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1094.0"
"15","1984","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1123.0"
"15","1985","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1151.0"
"15","1986","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1179.0"
"15","1987","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1208.0"
"15","1988","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1236.0"
"15","1989","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1264.0"
"15","1990","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1292.0"
"15","1991","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1321.0"
"15","1992","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1349.0"
"15","1993","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1377.0"
"15","1994","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1403.0"
"15","1995","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1406.0"
"15","1996","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","1997","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","1998","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1427.0"
"15","1999","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1435.0"
"15","2000","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1448.0"
"15","2001","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","1459.0"
"15","2002","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","2003","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","2004","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","2005","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","2006","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","2007","6","Madhya Pradesh","Tikamgarh","3.0","3.0","6.0","-1.0"
"15","2008","6","Madhya Pradesh","Tikamgarh","4.0","3.0","7.0","-1.0"
"15","2009","6","Madhya Pradesh","Tikamgarh","4.0","3.0","7.0","-1.0"
"15","2010","6","Madhya Pradesh","Tikamgarh","4.0","3.0","7.0","-1.0"
"15","2011","6","Madhya Pradesh","Tikamgarh","4.0","3.0","7.0","-1.0"
"15","2015","6","Madhya Pradesh","Tikamgarh","4.0","-1.0","-1.0","-1.0"
"16","1970","6","Madhya Pradesh","Chhatarpur","3.0","2.0","5.0","1213.0"
"16","1971","6","Madhya Pradesh","Chhatarpur","3.0","2.0","5.0","1225.0"
"16","1972","6","Madhya Pradesh","Chhatarpur","3.0","2.0","5.0","1237.0"
"16","1973","6","Madhya Pradesh","Chhatarpur","3.0","2.0","5.0","1250.0"
"16","1974","6","Madhya Pradesh","Chhatarpur","3.0","2.0","5.0","1262.0"
"16","1975","6","Madhya Pradesh","Chhatarpur","4.0","3.0","7.0","1275.0"
"16","1976","6","Madhya Pradesh","Chhatarpur","5.0","4.0","9.0","1288.0"
"16","1977","6","Madhya Pradesh","Chhatarpur","5.0","4.0","9.0","1301.0"
"16","1978","6","Madhya Pradesh","Chhatarpur","5.0","4.0","9.0","1314.0"
"16","1979","6","Madhya Pradesh","Chhatarpur","5.0","4.0","9.0","1327.0"
"16","1980","6","Madhya Pradesh","Chhatarpur","5.0","4.0","9.0","1341.0"
"16","1981","6","Madhya Pradesh","Chhatarpur","5.0","4.0","9.0","1354.0"
"16","1982","6","Madhya Pradesh","Chhatarpur","5.0","4.0","9.0","1394.0"
"16","1983","6","Madhya Pradesh","Chhatarpur","5.0","5.0","10.0","1800.0"
"16","1984","6","Madhya Pradesh","Chhatarpur","5.0","5.0","10.0","1467.0"
"16","1985","6","Madhya Pradesh","Chhatarpur","5.0","5.0","10.0","1468.0"
"16","1986","6","Madhya Pradesh","Chhatarpur","5.0","5.0","10.0","1468.0"
"16","1987","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","1468.0"
"16","1988","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","1468.0"
"16","1989","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","1468.0"
"16","1990","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","1607.0"
"16","1991","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","1756.0"
"16","1992","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","1941.0"
"16","1993","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","2056.0"
"16","1994","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","2128.0"
"16","1995","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","2143.0"
"16","1996","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","-1.0"
"16","1997","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","-1.0"
"16","1998","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","2254.0"
"16","1999","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","2197.0"
"16","2000","6","Madhya Pradesh","Chhatarpur","5.0","6.0","11.0","2212.0"
"16","2001","6","Madhya Pradesh","Chhatarpur","5.0","7.0","12.0","2263.0"
"16","2002","6","Madhya Pradesh","Chhatarpur","5.0","7.0","12.0","-1.0"
"16","2003","6","Madhya Pradesh","Chhatarpur","5.0","7.0","12.0","-1.0"
"16","2004","6","Madhya Pradesh","Chhatarpur","5.0","7.0","12.0","-1.0"
"16","2005","6","Madhya Pradesh","Chhatarpur","5.0","7.0","12.0","-1.0"
"16","2006","6","Madhya Pradesh","Chhatarpur","5.0","7.0","12.0","-1.0"
"16","2007","6","Madhya Pradesh","Chhatarpur","7.0","7.0","14.0","-1.0"
"16","2008","6","Madhya Pradesh","Chhatarpur","7.0","7.0","14.0","-1.0"
"16","2009","6","Madhya Pradesh","Chhatarpur","7.0","7.0","14.0","-1.0"
"16","2010","6","Madhya Pradesh","Chhatarpur","7.0","7.0","14.0","-1.0"
"16","2011","6","Madhya Pradesh","Chhatarpur","7.0","7.0","14.0","-1.0"
"16","2015","6","Madhya Pradesh","Chhatarpur","7.0","-1.0","-1.0","-1.0"
"17","1970","6","Madhya Pradesh","Panna","1.0","-1.0","1.0","666.0"
"17","1971","6","Madhya Pradesh","Panna","1.0","-1.0","1.0","690.0"
"17","1972","6","Madhya Pradesh","Panna","1.0","-1.0","1.0","714.0"
"17","1973","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","739.0"
"17","1974","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","763.0"
"17","1975","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","787.0"
"17","1976","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","811.0"
"17","1977","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","836.0"
"17","1978","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","860.0"
"17","1979","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","884.0"
"17","1980","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","908.0"
"17","1981","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","933.0"
"17","1982","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","957.0"
"17","1983","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","953.0"
"17","1984","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","965.0"
"17","1985","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","978.0"
"17","1986","6","Madhya Pradesh","Panna","3.0","-1.0","3.0","990.0"
