"Dist Code","Year","State Code","State Name","Dist Name","DESHI PRODUCTION (Lakh Number)","IMPROVED PRODUCTION (Lakh Number)","TOTAL PRODUCTION (Lakh Number)"
"606","2009","17","Assam","Karbi Anglong","152.88","14.35","264.52"
"606","2010","17","Assam","Karbi Anglong","152.36","17.27","264.6"
"606","2011","17","Assam","Karbi Anglong","159.75","12.11","280.44"
"606","2012","17","Assam","Karbi Anglong","159.12","11.71","239.72"
"606","2013","17","Assam","Karbi Anglong","121.26","8.69","196.23"
"606","2014","17","Assam","Karbi Anglong","137.84","6.83","202.18"
"606","2015","17","Assam","Karbi Anglong","410.33","30.72","550.84"
"607","1980","17","Assam","Lakhimpur","-1.0","-1.0","159.2"
"607","1981","17","Assam","Lakhimpur","-1.0","-1.0","169.0"
"607","1982","17","Assam","Lakhimpur","-1.0","-1.0","197.4"
"607","1983","17","Assam","Lakhimpur","-1.0","-1.0","202.5"
"607","1984","17","Assam","Lakhimpur","-1.0","-1.0","161.4"
"607","1986","17","Assam","Lakhimpur","-1.0","-1.0","62.35"
"607","1990","17","Assam","Lakhimpur","-1.0","-1.0","265.09"
"607","1996","17","Assam","Lakhimpur","-1.0","-1.0","444.21"
"607","2004","17","Assam","Lakhimpur","217.75","61.7","449.87"
"607","2005","17","Assam","Lakhimpur","255.4","56.2","484.43"
"607","2006","17","Assam","Lakhimpur","257.91","51.48","479.86"
"607","2007","17","Assam","Lakhimpur","299.63","21.06","472.15"
"607","2008","17","Assam","Lakhimpur","286.25","21.93","454.49"
"607","2009","17","Assam","Lakhimpur","214.95","14.4","343.79"
"607","2010","17","Assam","Lakhimpur","212.39","26.13","342.35"
"607","2011","17","Assam","Lakhimpur","207.34","15.89","338.3"
"607","2012","17","Assam","Lakhimpur","205.14","16.61","336.37"
"607","2013","17","Assam","Lakhimpur","214.94","14.27","344.53"
"607","2014","17","Assam","Lakhimpur","217.43","12.75","320.71"
"607","2015","17","Assam","Lakhimpur","272.31","31.11","393.67"
"608","1980","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","45.0"
"608","1981","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","46.0"
"608","1982","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","70.6"
"608","1983","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","13.7"
"608","1984","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","63.6"
"608","1986","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","13.64"
"608","1990","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","62.85"
"608","1996","17","Assam","North Cachar Hil / Dima hasao","-1.0","-1.0","103.01"
"608","2004","17","Assam","North Cachar Hil / Dima hasao","55.07","16.43","117.9"
"608","2005","17","Assam","North Cachar Hil / Dima hasao","58.89","14.89","116.81"
"608","2006","17","Assam","North Cachar Hil / Dima hasao","65.66","9.34","111.13"
"608","2007","17","Assam","North Cachar Hil / Dima hasao","87.7","10.86","133.85"
"608","2008","17","Assam","North Cachar Hil / Dima hasao","74.93","5.39","112.63"
"608","2009","17","Assam","North Cachar Hil / Dima hasao","102.73","5.05","138.12"
"608","2010","17","Assam","North Cachar Hil / Dima hasao","129.31","10.64","175.17"
"608","2011","17","Assam","North Cachar Hil / Dima hasao","115.82","7.8","152.78"
"608","2012","17","Assam","North Cachar Hil / Dima hasao","111.09","6.78","135.69"
"608","2013","17","Assam","North Cachar Hil / Dima hasao","105.35","5.83","139.28"
"608","2014","17","Assam","North Cachar Hil / Dima hasao","64.09","6.45","101.89"
"608","2015","17","Assam","North Cachar Hil / Dima hasao","23.57","1.77","32.94"
"609","1980","17","Assam","Nagaon","-1.0","-1.0","247.7"
"609","1981","17","Assam","Nagaon","-1.0","-1.0","219.8"
"609","1982","17","Assam","Nagaon","-1.0","-1.0","202.0"
"609","1983","17","Assam","Nagaon","-1.0","-1.0","254.2"
"609","1984","17","Assam","Nagaon","-1.0","-1.0","266.8"
"609","1986","17","Assam","Nagaon","-1.0","-1.0","76.41"
"609","1990","17","Assam","Nagaon","-1.0","-1.0","419.54"
"609","1996","17","Assam","Nagaon","-1.0","-1.0","389.38"
"609","2004","17","Assam","Nagaon","235.8","45.41","457.74"
"609","2005","17","Assam","Nagaon","217.23","51.22","433.9"
"609","2006","17","Assam","Nagaon","238.94","47.68","427.67"
"609","2007","17","Assam","Nagaon","277.78","29.59","438.01"
"609","2008","17","Assam","Nagaon","287.97","19.17","433.65"
"609","2009","17","Assam","Nagaon","280.17","17.81","396.91"
"609","2010","17","Assam","Nagaon","238.9","25.38","358.55"
"609","2011","17","Assam","Nagaon","261.62","17.35","377.97"
"609","2012","17","Assam","Nagaon","235.6","14.44","399.32"
"609","2013","17","Assam","Nagaon","264.8","12.12","409.52"
"609","2014","17","Assam","Nagaon","252.61","12.54","399.5"
"609","2015","17","Assam","Nagaon","509.68","30.51","672.54"
"610","1980","17","Assam","Sibsagar","-1.0","-1.0","212.2"
"610","1981","17","Assam","Sibsagar","-1.0","-1.0","213.2"
"610","1982","17","Assam","Sibsagar","-1.0","-1.0","207.7"
"610","1983","17","Assam","Sibsagar","-1.0","-1.0","218.0"
"610","1984","17","Assam","Sibsagar","-1.0","-1.0","235.5"
"610","1986","17","Assam","Sibsagar","-1.0","-1.0","91.27"
"610","1990","17","Assam","Sibsagar","-1.0","-1.0","528.77"
"610","1996","17","Assam","Sibsagar","-1.0","-1.0","582.83"
"610","2004","17","Assam","Sibsagar","255.01","67.13","572.78"
"610","2005","17","Assam","Sibsagar","299.46","74.44","609.65"
"610","2006","17","Assam","Sibsagar","343.75","58.23","628.38"
"610","2007","17","Assam","Sibsagar","385.55","32.94","606.72"
"610","2008","17","Assam","Sibsagar","357.04","28.96","576.02"
"610","2009","17","Assam","Sibsagar","358.8","24.98","539.2"
"610","2010","17","Assam","Sibsagar","380.19","36.81","559.25"
"610","2011","17","Assam","Sibsagar","369.4","25.04","544.66"
"610","2012","17","Assam","Sibsagar","374.75","21.68","606.04"
"610","2013","17","Assam","Sibsagar","376.0","17.87","570.36"
"610","2014","17","Assam","Sibsagar","409.33","19.26","623.73"
"610","2015","17","Assam","Sibsagar","497.01","44.26","1224.13"
"626","1994","18","Himachal Pradesh","Bilashpur","16.46","38.63","55.09"
"626","1995","18","Himachal Pradesh","Bilashpur","14.14","55.78","69.93"
"626","1996","18","Himachal Pradesh","Bilashpur","15.0","33.52","48.52"
"626","2008","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","160.42"
"626","2009","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","150.01"
"626","2010","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","150.26"
"626","2011","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","159.48"
"626","2012","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","161.83"
"626","2013","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","165.25"
"626","2014","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","166.27"
"626","2015","18","Himachal Pradesh","Bilashpur","-1.0","-1.0","136.85"
"627","1994","18","Himachal Pradesh","Chamba","66.29","8.68","74.97"
"627","1995","18","Himachal Pradesh","Chamba","55.64","9.1","64.75"
"627","1996","18","Himachal Pradesh","Chamba","77.52","12.43","89.96"
"627","2008","18","Himachal Pradesh","Chamba","-1.0","-1.0","89.46"
"627","2009","18","Himachal Pradesh","Chamba","-1.0","-1.0","91.07"
"627","2010","18","Himachal Pradesh","Chamba","-1.0","-1.0","88.79"
"627","2011","18","Himachal Pradesh","Chamba","-1.0","-1.0","92.88"
"627","2012","18","Himachal Pradesh","Chamba","-1.0","-1.0","90.51"
"627","2013","18","Himachal Pradesh","Chamba","-1.0","-1.0","93.23"
"627","2014","18","Himachal Pradesh","Chamba","-1.0","-1.0","89.09"
"627","2015","18","Himachal Pradesh","Chamba","-1.0","-1.0","75.83"
"629","1994","18","Himachal Pradesh","Kangra","133.68","154.78","288.47"
"629","1995","18","Himachal Pradesh","Kangra","141.83","187.67","329.5"
"629","1996","18","Himachal Pradesh","Kangra","131.68","190.46","322.14"
"629","2008","18","Himachal Pradesh","Kangra","-1.0","-1.0","347.56"
"629","2009","18","Himachal Pradesh","Kangra","-1.0","-1.0","367.3"
"629","2010","18","Himachal Pradesh","Kangra","-1.0","-1.0","406.8"
"629","2011","18","Himachal Pradesh","Kangra","-1.0","-1.0","401.0"
"629","2012","18","Himachal Pradesh","Kangra","-1.0","-1.0","429.07"
"629","2013","18","Himachal Pradesh","Kangra","-1.0","-1.0","423.47"
"629","2014","18","Himachal Pradesh","Kangra","-1.0","-1.0","427.7"
"629","2015","18","Himachal Pradesh","Kangra","-1.0","-1.0","254.51"
"630","1994","18","Himachal Pradesh","Kinnaur","3.62","3.1","6.72"
"630","1995","18","Himachal Pradesh","Kinnaur","6.02","2.94","8.96"
"630","1996","18","Himachal Pradesh","Kinnaur","4.05","1.73","5.78"
"630","2008","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","16.75"
"630","2009","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","22.73"
"630","2010","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","22.56"
"630","2011","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","22.37"
"630","2012","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","23.06"
"630","2013","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","22.86"
"630","2014","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","23.04"
"630","2015","18","Himachal Pradesh","Kinnaur","-1.0","-1.0","14.06"
"631","1994","18","Himachal Pradesh","Kullu","16.86","5.59","22.45"
"631","1995","18","Himachal Pradesh","Kullu","17.49","6.15","23.64"
"631","1996","18","Himachal Pradesh","Kullu","15.52","5.83","21.35"
"631","2008","18","Himachal Pradesh","Kullu","-1.0","-1.0","35.36"
"631","2009","18","Himachal Pradesh","Kullu","-1.0","-1.0","33.48"
"631","2010","18","Himachal Pradesh","Kullu","-1.0","-1.0","40.22"
"631","2011","18","Himachal Pradesh","Kullu","-1.0","-1.0","46.28"
"631","2012","18","Himachal Pradesh","Kullu","-1.0","-1.0","42.06"
"631","2013","18","Himachal Pradesh","Kullu","-1.0","-1.0","44.59"
"631","2014","18","Himachal Pradesh","Kullu","-1.0","-1.0","45.05"
"631","2015","18","Himachal Pradesh","Kullu","-1.0","-1.0","42.85"
"632","1994","18","Himachal Pradesh","Lahul & Spiti","5.5","3.59","9.09"
"632","1995","18","Himachal Pradesh","Lahul & Spiti","4.57","3.05","7.62"
"632","1996","18","Himachal Pradesh","Lahul & Spiti","3.36","2.56","5.92"
"632","2008","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","5.47"
"632","2009","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","11.79"
"632","2010","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","10.37"
"632","2011","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","10.52"
"632","2012","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","11.07"
"632","2013","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","9.72"
"632","2014","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","10.86"
"632","2015","18","Himachal Pradesh","Lahul & Spiti","-1.0","-1.0","3.73"
"633","1994","18","Himachal Pradesh","Solan","12.99","9.76","22.75"
"633","1995","18","Himachal Pradesh","Solan","8.8","10.12","18.92"
"633","1996","18","Himachal Pradesh","Solan","14.42","11.46","25.89"
"633","2008","18","Himachal Pradesh","Solan","-1.0","-1.0","120.3"
"633","2009","18","Himachal Pradesh","Solan","-1.0","-1.0","109.03"
"633","2010","18","Himachal Pradesh","Solan","-1.0","-1.0","103.47"
"633","2011","18","Himachal Pradesh","Solan","-1.0","-1.0","108.4"
"633","2012","18","Himachal Pradesh","Solan","-1.0","-1.0","106.89"
"633","2013","18","Himachal Pradesh","Solan","-1.0","-1.0","108.9"
"633","2014","18","Himachal Pradesh","Solan","-1.0","-1.0","112.46"
"633","2015","18","Himachal Pradesh","Solan","-1.0","-1.0","116.66"
"634","1994","18","Himachal Pradesh","Mandi","65.04","50.29","115.33"
"634","1995","18","Himachal Pradesh","Mandi","68.63","40.82","109.44"
"634","1996","18","Himachal Pradesh","Mandi","63.31","34.19","97.5"
"634","2008","18","Himachal Pradesh","Mandi","-1.0","-1.0","83.27"
"634","2009","18","Himachal Pradesh","Mandi","-1.0","-1.0","91.2"
"634","2010","18","Himachal Pradesh","Mandi","-1.0","-1.0","75.27"
"634","2011","18","Himachal Pradesh","Mandi","-1.0","-1.0","79.73"
"634","2012","18","Himachal Pradesh","Mandi","-1.0","-1.0","78.26"
"634","2013","18","Himachal Pradesh","Mandi","-1.0","-1.0","81.14"
"634","2014","18","Himachal Pradesh","Mandi","-1.0","-1.0","81.89"
"634","2015","18","Himachal Pradesh","Mandi","-1.0","-1.0","71.61"
"635","1994","18","Himachal Pradesh","Shimla","47.17","9.05","56.22"
"635","1995","18","Himachal Pradesh","Shimla","49.55","10.77","60.32"
"635","1996","18","Himachal Pradesh","Shimla","48.86","9.05","57.91"
"635","2008","18","Himachal Pradesh","Shimla","-1.0","-1.0","82.46"
"635","2009","18","Himachal Pradesh","Shimla","-1.0","-1.0","77.89"
"635","2010","18","Himachal Pradesh","Shimla","-1.0","-1.0","79.56"
"635","2011","18","Himachal Pradesh","Shimla","-1.0","-1.0","89.94"
"635","2012","18","Himachal Pradesh","Shimla","-1.0","-1.0","81.76"
"635","2013","18","Himachal Pradesh","Shimla","-1.0","-1.0","80.66"
"635","2014","18","Himachal Pradesh","Shimla","-1.0","-1.0","81.45"
"635","2015","18","Himachal Pradesh","Shimla","-1.0","-1.0","71.32"
"636","1994","18","Himachal Pradesh","Sirmaur","15.71","3.9","19.6"
"636","1995","18","Himachal Pradesh","Sirmaur","19.83","7.91","27.74"
"636","1996","18","Himachal Pradesh","Sirmaur","33.03","9.77","42.81"
"636","2008","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","36.26"
"636","2009","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","45.7"
"636","2010","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","43.32"
"636","2011","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","45.06"
"636","2012","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","44.87"
"636","2013","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","45.67"
"636","2014","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","46.52"
"636","2015","18","Himachal Pradesh","Sirmaur","-1.0","-1.0","24.25"
"651","1977","19","Kerala","Alappuzha","390.0","1026.0","1416.0"
"651","1978","19","Kerala","Alappuzha","403.0","1010.0","1413.0"
"651","1979","19","Kerala","Alappuzha","370.0","910.0","1280.0"
"651","1980","19","Kerala","Alappuzha","379.0","816.0","1195.0"
"651","1981","19","Kerala","Alappuzha","544.0","954.0","1498.0"
"651","1982","19","Kerala","Alappuzha","475.0","946.0","1421.0"
"651","1983","19","Kerala","Alappuzha","493.0","1039.0","1532.0"
"651","1984","19","Kerala","Alappuzha","382.0","763.0","1145.0"
"651","1987","19","Kerala","Alappuzha","352.02","715.92","1067.94"
"651","1990","19","Kerala","Alappuzha","363.08","801.6","1164.68"
"651","1991","19","Kerala","Alappuzha","669.06","868.15","1537.21"
"651","1992","19","Kerala","Alappuzha","692.71","912.19","1604.9"
"651","1993","19","Kerala","Alappuzha","669.58","947.69","1617.27"
"651","1994","19","Kerala","Alappuzha","679.4","994.8","1674.2"
"651","1995","19","Kerala","Alappuzha","695.16","1053.77","1748.93"
"651","1996","19","Kerala","Alappuzha","817.98","1118.64","1936.62"
"651","1997","19","Kerala","Alappuzha","753.4","1138.5","1891.9"
"651","1998","19","Kerala","Alappuzha","310.75","1215.15","1525.9"
"651","1999","19","Kerala","Alappuzha","586.05","650.75","1236.8"
"651","2000","19","Kerala","Alappuzha","827.57","496.2","1323.78"
"651","2002","19","Kerala","Alappuzha","1058.85","249.76","1308.61"
"651","2003","19","Kerala","Alappuzha","898.71","299.85","1198.56"
"651","2004","19","Kerala","Alappuzha","814.21","310.28","1124.49"
"651","2005","19","Kerala","Alappuzha","837.95","330.37","1168.31"
"651","2006","19","Kerala","Alappuzha","700.75","379.56","1080.31"
"651","2007","19","Kerala","Alappuzha","457.0","278.53","735.53"
"651","2008","19","Kerala","Alappuzha","480.84","237.81","718.65"
"651","2009","19","Kerala","Alappuzha","554.2","557.32","1111.52"
"651","2010","19","Kerala","Alappuzha","1112.13","651.43","1763.56"
"651","2011","19","Kerala","Alappuzha","623.19","958.0","1581.18"
"652","1977","19","Kerala","Kannur","246.0","474.0","720.0"
"652","1978","19","Kerala","Kannur","265.0","456.0","721.0"
"652","1979","19","Kerala","Kannur","253.0","532.0","785.0"
"652","1980","19","Kerala","Kannur","252.0","520.0","772.0"
"652","1981","19","Kerala","Kannur","265.0","674.0","939.0"
"652","1982","19","Kerala","Kannur","328.48","740.63","1069.11"
"652","1983","19","Kerala","Kannur","327.53","812.66","1140.19"
"652","1984","19","Kerala","Kannur","334.81","852.4","1187.21"
"652","1987","19","Kerala","Kannur","331.23","930.49","1261.72"
"652","1990","19","Kerala","Kannur","391.13","988.73","1379.86"
"652","1991","19","Kerala","Kannur","408.76","1033.64","1442.4"
"652","1992","19","Kerala","Kannur","411.69","1086.2","1497.88"
"652","1993","19","Kerala","Kannur","455.1","1133.21","1588.31"
"652","1994","19","Kerala","Kannur","438.52","1196.48","1635.01"
"652","1995","19","Kerala","Kannur","441.87","1266.47","1708.34"
"652","1996","19","Kerala","Kannur","441.94","1337.88","1779.81"
"652","1997","19","Kerala","Kannur","434.24","1366.72","1800.96"
"652","1998","19","Kerala","Kannur","745.27","1113.74","1859.01"
"652","1999","19","Kerala","Kannur","1118.66","829.38","1948.04"
"652","2000","19","Kerala","Kannur","771.64","677.58","1449.22"
"652","2002","19","Kerala","Kannur","623.08","399.74","1022.82"
"652","2003","19","Kerala","Kannur","653.73","466.61","1120.34"
"652","2004","19","Kerala","Kannur","640.13","404.38","1044.51"
"652","2005","19","Kerala","Kannur","653.48","426.51","1080.0"
"652","2006","19","Kerala","Kannur","667.63","415.11","1082.74"
"652","2007","19","Kerala","Kannur","778.18","543.76","1321.94"
"652","2008","19","Kerala","Kannur","860.86","541.09","1401.96"
"652","2009","19","Kerala","Kannur","580.38","648.71","1229.09"
"652","2010","19","Kerala","Kannur","540.44","1962.27","2502.71"
"652","2011","19","Kerala","Kannur","431.79","695.3","1127.09"
"653","1977","19","Kerala","Eranakulam","385.4","724.8","1110.2"
"653","1978","19","Kerala","Eranakulam","377.8","743.6","1121.4"
"653","1979","19","Kerala","Eranakulam","351.6","747.6","1099.2"
"653","1980","19","Kerala","Eranakulam","344.6","768.6","1113.2"
"653","1981","19","Kerala","Eranakulam","374.2","789.4","1163.6"
"653","1982","19","Kerala","Eranakulam","446.0","883.8","1329.8"
"653","1983","19","Kerala","Eranakulam","463.4","988.4","1451.8"
"653","1984","19","Kerala","Eranakulam","469.4","1005.0","1474.4"
"653","1987","19","Kerala","Eranakulam","470.71","1026.92","1497.63"
"653","1990","19","Kerala","Eranakulam","500.76","1098.43","1599.18"
"653","1991","19","Kerala","Eranakulam","688.47","1171.67","1860.14"
"653","1992","19","Kerala","Eranakulam","700.46","1217.86","1918.32"
"653","1993","19","Kerala","Eranakulam","720.83","1240.83","1961.66"
"653","1994","19","Kerala","Eranakulam","739.7","1299.92","2039.62"
"653","1995","19","Kerala","Eranakulam","753.87","1357.85","2111.72"
"653","1996","19","Kerala","Eranakulam","648.33","1395.34","2043.67"
"653","1997","19","Kerala","Eranakulam","635.84","1443.67","2079.51"
"653","1998","19","Kerala","Eranakulam","659.74","1513.02","2172.76"
"653","1999","19","Kerala","Eranakulam","1053.95","1429.4","2483.35"
"653","2000","19","Kerala","Eranakulam","1174.34","1458.87","2633.21"
"653","2002","19","Kerala","Eranakulam","752.61","404.08","1156.68"
"653","2003","19","Kerala","Eranakulam","742.56","474.34","1216.9"
"653","2004","19","Kerala","Eranakulam","677.82","434.0","1111.81"
"653","2005","19","Kerala","Eranakulam","688.23","414.24","1102.48"
"653","2006","19","Kerala","Eranakulam","683.87","423.74","1107.61"
"653","2007","19","Kerala","Eranakulam","704.08","448.09","1152.17"
"653","2008","19","Kerala","Eranakulam","957.02","516.65","1473.67"
"653","2009","19","Kerala","Eranakulam","1143.9","552.49","1696.39"
"653","2010","19","Kerala","Eranakulam","1040.11","474.42","1514.53"
"653","2011","19","Kerala","Eranakulam","1086.42","838.12","1924.53"
"655","1977","19","Kerala","Kottayam","393.6","926.2","1319.8"
"655","1978","19","Kerala","Kottayam","466.2","851.4","1317.6"
"655","1979","19","Kerala","Kottayam","451.4","833.4","1284.8"
"655","1980","19","Kerala","Kottayam","434.4","799.4","1233.8"
"655","1981","19","Kerala","Kottayam","494.8","709.6","1204.4"
"655","1982","19","Kerala","Kottayam","478.0","817.2","1295.2"
"655","1983","19","Kerala","Kottayam","483.6","892.6","1376.2"
"655","1984","19","Kerala","Kottayam","487.6","953.0","1440.6"
"655","1987","19","Kerala","Kottayam","546.79","1266.36","1813.15"
"655","1990","19","Kerala","Kottayam","541.83","1304.17","1846.01"
"655","1991","19","Kerala","Kottayam","733.58","1378.88","2112.46"
"655","1992","19","Kerala","Kottayam","754.09","1453.05","2207.14"
"655","1993","19","Kerala","Kottayam","784.61","1510.75","2295.36"
"655","1994","19","Kerala","Kottayam","814.78","1584.77","2399.55"
"655","1995","19","Kerala","Kottayam","837.03","1658.14","2495.17"
"655","1996","19","Kerala","Kottayam","686.16","1716.18","2402.34"
"655","1997","19","Kerala","Kottayam","673.34","1747.4","2420.74"
"655","1998","19","Kerala","Kottayam","761.89","1548.78","2310.67"
"655","1999","19","Kerala","Kottayam","1144.98","1437.12","2582.1"
"655","2000","19","Kerala","Kottayam","1098.59","1209.4","2307.99"
"655","2002","19","Kerala","Kottayam","1147.2","497.1","1644.3"
"655","2003","19","Kerala","Kottayam","962.79","514.07","1476.87"
"655","2004","19","Kerala","Kottayam","918.26","507.04","1425.3"
"655","2005","19","Kerala","Kottayam","943.55","532.96","1476.51"
"655","2006","19","Kerala","Kottayam","846.89","548.1","1394.99"
"655","2007","19","Kerala","Kottayam","837.65","676.9","1514.56"
"655","2008","19","Kerala","Kottayam","999.81","557.17","1556.98"
"655","2009","19","Kerala","Kottayam","1066.82","639.82","1706.64"
"655","2010","19","Kerala","Kottayam","1137.69","842.83","1980.52"
"655","2011","19","Kerala","Kottayam","1247.54","1133.18","2380.72"
"656","1977","19","Kerala","Kozhikode","203.0","466.0","669.0"
"656","1978","19","Kerala","Kozhikode","251.0","429.0","680.0"
"656","1979","19","Kerala","Kozhikode","255.0","453.0","708.0"
"656","1980","19","Kerala","Kozhikode","228.0","448.0","676.0"
"656","1981","19","Kerala","Kozhikode","175.0","610.0","785.0"
"656","1982","19","Kerala","Kozhikode","295.52","646.37","941.89"
"656","1983","19","Kerala","Kozhikode","308.47","673.34","981.81"
"656","1984","19","Kerala","Kozhikode","337.19","697.6","1034.79"
"656","1987","19","Kerala","Kozhikode","355.02","883.13","1238.15"
"656","1990","19","Kerala","Kozhikode","404.11","957.82","1361.93"
"656","1991","19","Kerala","Kozhikode","419.57","1003.1","1422.67"
"656","1992","19","Kerala","Kozhikode","423.52","1050.85","1474.38"
"656","1993","19","Kerala","Kozhikode","495.06","1094.81","1589.87"
"656","1994","19","Kerala","Kozhikode","442.73","1153.54","1596.26"
"656","1995","19","Kerala","Kozhikode","446.25","1216.38","1662.63"
"656","1996","19","Kerala","Kozhikode","457.76","1269.72","1727.49"
"656","1997","19","Kerala","Kozhikode","443.68","1299.9","1743.58"
"656","1998","19","Kerala","Kozhikode","454.7","1292.16","1746.86"
"656","1999","19","Kerala","Kozhikode","1030.92","799.67","1830.59"
"656","2000","19","Kerala","Kozhikode","1109.55","1271.85","2381.4"
"656","2002","19","Kerala","Kozhikode","789.84","373.56","1163.4"
"656","2003","19","Kerala","Kozhikode","713.31","371.34","1084.65"
"656","2004","19","Kerala","Kozhikode","652.83","365.59","1018.43"
"656","2005","19","Kerala","Kozhikode","648.58","381.41","1029.99"
"656","2006","19","Kerala","Kozhikode","621.46","364.0","985.45"
"656","2007","19","Kerala","Kozhikode","610.2","358.12","968.32"
"656","2008","19","Kerala","Kozhikode","456.58","421.93","878.51"
"656","2009","19","Kerala","Kozhikode","425.21","548.42","973.63"
"656","2010","19","Kerala","Kozhikode","344.2","516.77","860.97"
"656","2011","19","Kerala","Kozhikode","392.93","770.81","1163.73"
"657","1977","19","Kerala","Malappuram","239.0","440.0","679.0"
"657","1978","19","Kerala","Malappuram","210.0","480.0","690.0"
"657","1979","19","Kerala","Malappuram","256.0","445.0","701.0"
"657","1980","19","Kerala","Malappuram","287.0","490.0","777.0"
"657","1981","19","Kerala","Malappuram","275.0","533.0","808.0"
"657","1982","19","Kerala","Malappuram","405.0","582.0","987.0"
"657","1983","19","Kerala","Malappuram","427.0","659.0","1086.0"
"657","1984","19","Kerala","Malappuram","430.0","716.0","1146.0"
"657","1987","19","Kerala","Malappuram","408.66","926.04","1334.7"
"657","1990","19","Kerala","Malappuram","524.17","982.12","1506.29"
"657","1991","19","Kerala","Malappuram","543.39","1035.49","1578.88"
"657","1992","19","Kerala","Malappuram","543.6","1081.4","1625.0"
"657","1993","19","Kerala","Malappuram","550.95","1103.81","1654.76"
"657","1994","19","Kerala","Malappuram","556.94","1142.94","1699.88"
"657","1995","19","Kerala","Malappuram","559.88","1201.26","1761.14"
"657","1996","19","Kerala","Malappuram","583.72","1251.44","1835.16"
"657","1997","19","Kerala","Malappuram","565.03","1278.6","1843.63"
"657","1998","19","Kerala","Malappuram","599.82","1203.73","1803.55"
"657","1999","19","Kerala","Malappuram","1057.36","596.84","1654.2"
"657","2000","19","Kerala","Malappuram","1266.76","710.74","1977.5"
"657","2002","19","Kerala","Malappuram","1065.76","352.33","1418.09"
"657","2003","19","Kerala","Malappuram","1027.29","585.88","1613.17"
"657","2004","19","Kerala","Malappuram","1027.47","529.52","1556.99"
"657","2005","19","Kerala","Malappuram","972.77","495.76","1468.53"
"657","2006","19","Kerala","Malappuram","991.49","453.23","1444.72"
"657","2007","19","Kerala","Malappuram","1057.93","521.44","1579.37"
"657","2008","19","Kerala","Malappuram","1013.01","244.12","1257.14"
"657","2009","19","Kerala","Malappuram","911.3","426.61","1337.91"
"657","2010","19","Kerala","Malappuram","846.39","473.41","1319.8"
"657","2011","19","Kerala","Malappuram","1056.1","985.6","2041.7"
"658","1977","19","Kerala","Palakkad","238.0","343.0","581.0"
"658","1978","19","Kerala","Palakkad","245.0","288.0","533.0"
"658","1979","19","Kerala","Palakkad","235.0","361.0","596.0"
"658","1980","19","Kerala","Palakkad","279.0","362.0","641.0"
"658","1981","19","Kerala","Palakkad","284.0","474.0","758.0"
"658","1982","19","Kerala","Palakkad","273.0","531.0","804.0"
"658","1983","19","Kerala","Palakkad","282.0","602.0","884.0"
"658","1984","19","Kerala","Palakkad","290.0","650.0","940.0"
"658","1987","19","Kerala","Palakkad","255.97","589.39","845.36"
"658","1990","19","Kerala","Palakkad","247.05","650.61","897.66"
"658","1991","19","Kerala","Palakkad","265.22","682.04","947.26"
"658","1992","19","Kerala","Palakkad","270.62","717.47","988.09"
"658","1993","19","Kerala","Palakkad","274.15","750.16","1024.31"
"658","1994","19","Kerala","Palakkad","282.47","785.2","1067.67"
"658","1995","19","Kerala","Palakkad","284.57","818.63","1103.2"
"658","1996","19","Kerala","Palakkad","290.42","858.25","1148.67"
"658","1997","19","Kerala","Palakkad","277.19","878.02","1155.21"
