"Dist Code","Year","State Code","State Name","Dist Name","INDIGENOUS COW PRODUCTION (1000 tons)","CROSSBRED COW PRODUCTION (1000 tons)","TOTAL COW PRODUCTION (1000 tons)","INDIGENOUS BUFFALO PRODUCTION (1000 tons)","GRADED MURRAH BUFFALO PRODUCTION (1000 tons)","TOTAL BUFFALO PRODUCTION (1000 tons)","GOAT PRODUCTION (1000 tons)","TOTAL PRODUCTION (1000 tons)"
"70","2012","5","Karnataka","Shimoge","79.0","83.0","162.0","0.0","0.0","54.0","0.0","216.0"
"70","2013","5","Karnataka","Shimoge","81.0","94.0","175.0","0.0","0.0","58.0","0.0","233.0"
"70","2014","5","Karnataka","Shimoge","79.0","84.0","163.0","0.0","0.0","63.0","1.0","227.0"
"70","2015","5","Karnataka","Shimoge","57.97","105.06","163.03","0.0","0.0","24.5","0.98","188.51"
"71","1989","5","Karnataka","Chickmagalur","-1.0","-1.0","18.1","-1.0","-1.0","8.5","-1.0","26.6"
"71","1990","5","Karnataka","Chickmagalur","0.0","0.0","26.2","0.0","0.0","9.3","0.0","35.5"
"71","1991","5","Karnataka","Chickmagalur","0.0","0.0","25.6","0.0","0.0","11.0","0.0","36.6"
"71","1992","5","Karnataka","Chickmagalur","0.0","0.0","32.9","0.0","0.0","14.0","0.0","46.9"
"71","1993","5","Karnataka","Chickmagalur","0.0","0.0","33.8","0.0","0.0","22.3","0.0","56.1"
"71","1994","5","Karnataka","Chickmagalur","0.0","0.0","39.87","0.0","0.0","22.56","0.0","62.43"
"71","1995","5","Karnataka","Chickmagalur","9.72","39.54","49.26","0.0","0.0","35.86","0.0","85.12"
"71","1996","5","Karnataka","Chickmagalur","10.0","55.0","65.0","0.0","0.0","30.0","0.0","95.0"
"71","1997","5","Karnataka","Chickmagalur","15.0","52.0","67.0","0.0","0.0","41.0","0.0","108.0"
"71","1998","5","Karnataka","Chickmagalur","14.0","41.0","55.0","0.0","0.0","31.0","0.0","86.0"
"71","1999","5","Karnataka","Chickmagalur","14.0","36.0","50.0","0.0","0.0","32.0","0.0","82.0"
"71","2000","5","Karnataka","Chickmagalur","16.0","49.0","65.0","0.0","0.0","22.0","0.0","87.0"
"71","2001","5","Karnataka","Chickmagalur","20.0","60.0","80.0","0.0","0.0","39.0","2.0","121.0"
"71","2002","5","Karnataka","Chickmagalur","16.0","59.0","75.0","0.0","0.0","31.0","3.0","109.0"
"71","2003","5","Karnataka","Chickmagalur","24.0","48.0","72.0","0.0","0.0","28.0","0.0","100.0"
"71","2004","5","Karnataka","Chickmagalur","25.0","47.0","72.0","0.0","0.0","26.0","0.0","98.0"
"71","2005","5","Karnataka","Chickmagalur","24.0","53.0","77.0","0.0","0.0","27.0","0.0","104.0"
"71","2006","5","Karnataka","Chickmagalur","24.0","55.0","79.0","0.0","0.0","30.0","0.0","109.0"
"71","2007","5","Karnataka","Chickmagalur","25.0","57.0","82.0","0.0","0.0","30.0","0.0","112.0"
"71","2008","5","Karnataka","Chickmagalur","54.0","33.0","87.0","0.0","0.0","27.0","1.0","115.0"
"71","2009","5","Karnataka","Chickmagalur","56.0","41.0","97.0","0.0","0.0","28.0","1.0","126.0"
"71","2010","5","Karnataka","Chickmagalur","56.0","44.0","100.0","0.0","0.0","30.0","0.0","130.0"
"71","2011","5","Karnataka","Chickmagalur","59.0","53.0","112.0","0.0","0.0","33.0","0.0","145.0"
"71","2012","5","Karnataka","Chickmagalur","61.0","58.0","119.0","0.0","0.0","46.0","0.0","165.0"
"71","2013","5","Karnataka","Chickmagalur","63.0","63.0","126.0","0.0","0.0","41.0","0.0","167.0"
"71","2014","5","Karnataka","Chickmagalur","58.0","57.0","115.0","0.0","0.0","42.0","1.0","158.0"
"71","2015","5","Karnataka","Chickmagalur","49.66","78.31","127.97","0.0","0.0","17.39","1.09","146.45"
"72","1989","5","Karnataka","Chitradurga","-1.0","-1.0","50.4","-1.0","-1.0","65.9","-1.0","116.3"
"72","1990","5","Karnataka","Chitradurga","0.0","0.0","53.0","0.0","0.0","67.6","0.0","120.6"
"72","1991","5","Karnataka","Chitradurga","0.0","0.0","52.6","0.0","0.0","61.4","0.0","114.0"
"72","1992","5","Karnataka","Chitradurga","0.0","0.0","53.2","0.0","0.0","75.4","0.0","128.6"
"72","1993","5","Karnataka","Chitradurga","0.0","0.0","55.1","0.0","0.0","85.1","0.0","140.2"
"72","1994","5","Karnataka","Chitradurga","0.0","0.0","58.54","0.0","0.0","85.23","0.0","143.77"
"72","1995","5","Karnataka","Chitradurga","16.3","56.57","72.87","0.0","0.0","105.65","0.0","178.52"
"72","1996","5","Karnataka","Chitradurga","16.0","69.0","85.0","0.0","0.0","80.0","0.0","165.0"
"72","1997","5","Karnataka","Chitradurga","19.0","60.0","79.0","0.0","0.0","112.0","0.0","191.0"
"72","1998","5","Karnataka","Chitradurga","40.0","72.0","112.0","0.0","0.0","118.0","0.0","230.0"
"72","1999","5","Karnataka","Chitradurga","38.0","72.0","110.0","0.0","0.0","127.0","0.0","237.0"
"72","2000","5","Karnataka","Chitradurga","44.0","105.0","149.0","0.0","0.0","114.0","0.0","263.0"
"72","2001","5","Karnataka","Chitradurga","42.0","67.0","109.0","0.0","0.0","137.0","3.0","249.0"
"72","2002","5","Karnataka","Chitradurga","38.0","77.0","115.0","0.0","0.0","140.0","3.0","258.0"
"72","2003","5","Karnataka","Chitradurga","61.0","61.0","122.0","0.0","0.0","101.0","3.0","226.0"
"72","2004","5","Karnataka","Chitradurga","63.0","63.0","126.0","0.0","0.0","107.0","3.0","237.0"
"72","2005","5","Karnataka","Chitradurga","66.0","68.0","134.0","0.0","0.0","104.0","3.0","241.0"
"72","2006","5","Karnataka","Chitradurga","68.0","67.0","135.0","0.0","0.0","119.0","3.0","257.0"
"72","2007","5","Karnataka","Chitradurga","74.0","69.0","143.0","0.0","0.0","121.0","3.0","267.0"
"72","2008","5","Karnataka","Chitradurga","76.0","96.0","172.0","0.0","0.0","122.0","4.0","298.0"
"72","2009","5","Karnataka","Chitradurga","79.0","106.0","185.0","0.0","0.0","127.0","4.0","316.0"
"72","2010","5","Karnataka","Chitradurga","83.0","118.0","201.0","0.0","0.0","127.0","4.0","332.0"
"72","2011","5","Karnataka","Chitradurga","89.0","130.0","219.0","0.0","0.0","132.0","4.0","355.0"
"72","2012","5","Karnataka","Chitradurga","91.0","140.0","231.0","0.0","0.0","139.0","4.0","374.0"
"72","2013","5","Karnataka","Chitradurga","94.0","148.0","242.0","0.0","0.0","145.0","4.0","391.0"
"72","2014","5","Karnataka","Chitradurga","88.0","157.0","245.0","0.0","0.0","137.0","5.0","387.0"
"72","2015","5","Karnataka","Chitradurga","76.35","231.29","307.64","0.0","0.0","31.71","6.24","345.59"
"73","1989","5","Karnataka","Bellary","-1.0","-1.0","57.6","-1.0","-1.0","67.3","-1.0","124.9"
"73","1990","5","Karnataka","Bellary","0.0","0.0","62.4","0.0","0.0","71.2","0.0","133.6"
"73","1991","5","Karnataka","Bellary","0.0","0.0","61.8","0.0","0.0","72.0","0.0","133.8"
"73","1992","5","Karnataka","Bellary","0.0","0.0","34.7","0.0","0.0","47.4","0.0","82.1"
"73","1993","5","Karnataka","Bellary","0.0","0.0","40.2","0.0","0.0","50.1","0.0","90.3"
"73","1994","5","Karnataka","Bellary","0.0","0.0","54.07","0.0","0.0","49.0","0.0","103.07"
"73","1995","5","Karnataka","Bellary","4.88","54.44","59.32","0.0","0.0","53.69","0.0","113.01"
"73","1996","5","Karnataka","Bellary","5.0","47.0","52.0","0.0","0.0","66.0","2.0","120.0"
"73","1997","5","Karnataka","Bellary","10.0","54.0","64.0","0.0","0.0","63.0","2.0","129.0"
"73","1998","5","Karnataka","Bellary","6.0","50.0","56.0","0.0","0.0","63.0","4.0","123.0"
"73","1999","5","Karnataka","Bellary","6.0","64.0","70.0","0.0","0.0","71.0","4.0","145.0"
"73","2000","5","Karnataka","Bellary","11.0","94.0","105.0","0.0","0.0","145.0","5.0","255.0"
"73","2001","5","Karnataka","Bellary","17.0","73.0","90.0","0.0","0.0","81.0","5.0","176.0"
"73","2002","5","Karnataka","Bellary","17.0","69.0","86.0","0.0","0.0","77.0","4.0","167.0"
"73","2003","5","Karnataka","Bellary","6.0","40.0","46.0","0.0","0.0","44.0","3.0","93.0"
"73","2004","5","Karnataka","Bellary","6.0","46.0","52.0","0.0","0.0","48.0","2.0","102.0"
"73","2005","5","Karnataka","Bellary","6.0","47.0","53.0","0.0","0.0","50.0","2.0","105.0"
"73","2006","5","Karnataka","Bellary","7.0","48.0","55.0","0.0","0.0","58.0","2.0","115.0"
"73","2007","5","Karnataka","Bellary","14.0","52.0","66.0","0.0","0.0","61.0","3.0","130.0"
"73","2008","5","Karnataka","Bellary","52.0","12.0","64.0","0.0","0.0","63.0","2.0","129.0"
"73","2009","5","Karnataka","Bellary","54.0","12.0","66.0","0.0","0.0","64.0","3.0","133.0"
"73","2010","5","Karnataka","Bellary","59.0","13.0","72.0","0.0","0.0","68.0","3.0","143.0"
"73","2011","5","Karnataka","Bellary","59.0","17.0","76.0","0.0","0.0","70.0","3.0","149.0"
"73","2012","5","Karnataka","Bellary","60.0","21.0","81.0","0.0","0.0","74.0","3.0","158.0"
"73","2013","5","Karnataka","Bellary","61.0","23.0","84.0","0.0","0.0","76.0","3.0","163.0"
"73","2014","5","Karnataka","Bellary","68.0","22.0","90.0","0.0","0.0","71.0","3.0","164.0"
"73","2015","5","Karnataka","Bellary","10.87","30.16","41.03","0.0","0.0","25.2","1.88","68.11"
"74","1989","5","Karnataka","Dharwad","-1.0","-1.0","93.0","-1.0","-1.0","125.9","-1.0","218.9"
"74","1990","5","Karnataka","Dharwad","0.0","0.0","77.6","0.0","0.0","126.0","0.0","203.6"
"74","1991","5","Karnataka","Dharwad","0.0","0.0","75.6","0.0","0.0","131.1","0.0","206.7"
"74","1992","5","Karnataka","Dharwad","0.0","0.0","88.9","0.0","0.0","137.4","0.0","226.3"
"74","1993","5","Karnataka","Dharwad","0.0","0.0","90.1","0.0","0.0","138.9","0.0","229.0"
"74","1994","5","Karnataka","Dharwad","0.0","0.0","99.44","0.0","0.0","124.89","0.0","224.33"
"74","1995","5","Karnataka","Dharwad","20.51","54.7","75.21","0.0","0.0","108.4","0.0","183.61"
"74","1996","5","Karnataka","Dharwad","25.0","64.0","89.0","0.0","0.0","81.0","3.0","173.0"
"74","1997","5","Karnataka","Dharwad","26.0","73.0","99.0","0.0","0.0","100.0","4.0","203.0"
"74","1998","5","Karnataka","Dharwad","31.0","78.0","109.0","0.0","0.0","115.0","4.0","228.0"
"74","1999","5","Karnataka","Dharwad","43.0","77.0","120.0","0.0","0.0","114.0","4.0","238.0"
"74","2000","5","Karnataka","Dharwad","65.0","120.0","185.0","0.0","0.0","222.0","9.0","416.0"
"74","2001","5","Karnataka","Dharwad","61.0","85.0","146.0","0.0","0.0","164.0","3.0","313.0"
"74","2002","5","Karnataka","Dharwad","53.0","81.0","134.0","0.0","0.0","160.0","5.0","299.0"
"74","2003","5","Karnataka","Dharwad","54.0","57.0","111.0","0.0","0.0","81.0","3.0","195.0"
"74","2004","5","Karnataka","Dharwad","54.0","59.0","113.0","0.0","0.0","80.0","3.0","197.0"
"74","2005","5","Karnataka","Dharwad","54.0","64.0","118.0","0.0","0.0","78.0","3.0","199.0"
"74","2006","5","Karnataka","Dharwad","57.0","62.0","119.0","0.0","0.0","90.0","3.0","212.0"
"74","2007","5","Karnataka","Dharwad","63.0","63.0","126.0","0.0","0.0","89.0","4.0","219.0"
"74","2008","5","Karnataka","Dharwad","70.0","88.0","158.0","0.0","0.0","99.0","4.0","261.0"
"74","2009","5","Karnataka","Dharwad","71.0","84.0","155.0","0.0","0.0","102.0","4.0","261.0"
"74","2010","5","Karnataka","Dharwad","77.0","95.0","172.0","0.0","0.0","108.0","5.0","285.0"
"74","2011","5","Karnataka","Dharwad","81.0","107.0","188.0","0.0","0.0","116.0","5.0","309.0"
"74","2012","5","Karnataka","Dharwad","81.0","112.0","193.0","0.0","0.0","115.0","5.0","313.0"
"74","2013","5","Karnataka","Dharwad","86.0","120.0","206.0","0.0","0.0","117.0","6.0","329.0"
"74","2014","5","Karnataka","Dharwad","81.0","123.0","204.0","0.0","0.0","120.0","5.0","329.0"
"74","2015","5","Karnataka","Dharwad","64.72","126.75","191.47","0.0","0.0","89.14","4.75","285.36"
"75","1989","5","Karnataka","Belgaum","-1.0","-1.0","28.9","-1.0","-1.0","123.6","-1.0","152.5"
"75","1990","5","Karnataka","Belgaum","0.0","0.0","35.0","0.0","0.0","142.8","0.0","177.8"
"75","1991","5","Karnataka","Belgaum","0.0","0.0","36.4","0.0","0.0","146.4","0.0","182.8"
"75","1992","5","Karnataka","Belgaum","0.0","0.0","80.2","0.0","0.0","192.6","0.0","272.8"
"75","1993","5","Karnataka","Belgaum","0.0","0.0","83.2","0.0","0.0","195.1","0.0","278.3"
"75","1994","5","Karnataka","Belgaum","0.0","0.0","86.64","0.0","0.0","234.86","0.0","321.5"
"75","1995","5","Karnataka","Belgaum","8.08","58.43","66.51","0.0","0.0","230.98","0.0","297.49"
"75","1996","5","Karnataka","Belgaum","13.0","64.0","77.0","0.0","0.0","247.0","3.0","327.0"
"75","1997","5","Karnataka","Belgaum","19.0","81.0","100.0","0.0","0.0","353.0","4.0","457.0"
"75","1998","5","Karnataka","Belgaum","28.0","91.0","119.0","0.0","0.0","356.0","4.0","479.0"
"75","1999","5","Karnataka","Belgaum","50.0","89.0","139.0","0.0","0.0","256.0","4.0","399.0"
"75","2000","5","Karnataka","Belgaum","40.0","52.0","92.0","0.0","0.0","378.0","7.0","477.0"
"75","2001","5","Karnataka","Belgaum","38.0","68.0","106.0","0.0","0.0","396.0","5.0","507.0"
"75","2002","5","Karnataka","Belgaum","43.0","52.0","95.0","0.0","0.0","358.0","5.0","458.0"
"75","2003","5","Karnataka","Belgaum","58.0","69.0","127.0","0.0","0.0","383.0","6.0","516.0"
"75","2004","5","Karnataka","Belgaum","58.0","75.0","133.0","0.0","0.0","388.0","6.0","527.0"
"75","2005","5","Karnataka","Belgaum","57.0","78.0","135.0","0.0","0.0","387.0","6.0","528.0"
"75","2006","5","Karnataka","Belgaum","60.0","67.0","127.0","0.0","0.0","311.0","6.0","441.0"
"75","2007","5","Karnataka","Belgaum","65.0","68.0","133.0","0.0","0.0","328.0","8.0","469.0"
"75","2008","5","Karnataka","Belgaum","67.0","73.0","140.0","0.0","0.0","349.0","8.0","497.0"
"75","2009","5","Karnataka","Belgaum","68.0","95.0","163.0","0.0","0.0","395.0","8.0","566.0"
"75","2010","5","Karnataka","Belgaum","70.0","99.0","169.0","0.0","0.0","410.0","7.0","586.0"
"75","2011","5","Karnataka","Belgaum","72.0","103.0","175.0","0.0","0.0","430.0","8.0","613.0"
"75","2012","5","Karnataka","Belgaum","75.0","112.0","187.0","0.0","0.0","447.0","7.0","641.0"
"75","2013","5","Karnataka","Belgaum","80.0","127.0","207.0","0.0","0.0","433.0","8.0","648.0"
"75","2014","5","Karnataka","Belgaum","82.0","151.0","233.0","0.0","0.0","406.0","6.0","645.0"
"75","2015","5","Karnataka","Belgaum","52.83","119.28","172.11","0.0","0.0","329.1","10.4","511.61"
"76","1989","5","Karnataka","Bijapur / Vijayapura","-1.0","-1.0","56.2","-1.0","-1.0","92.8","-1.0","149.0"
"76","1990","5","Karnataka","Bijapur / Vijayapura","0.0","0.0","57.2","0.0","0.0","92.9","0.0","150.1"
"76","1991","5","Karnataka","Bijapur / Vijayapura","0.0","0.0","60.3","0.0","0.0","94.0","0.0","154.3"
"76","1992","5","Karnataka","Bijapur / Vijayapura","0.0","0.0","41.8","0.0","0.0","70.4","0.0","112.2"
"76","1993","5","Karnataka","Bijapur / Vijayapura","0.0","0.0","45.8","0.0","0.0","89.8","0.0","135.6"
"76","1994","5","Karnataka","Bijapur / Vijayapura","0.0","0.0","46.16","0.0","0.0","108.04","0.0","154.2"
"76","1995","5","Karnataka","Bijapur / Vijayapura","2.14","41.2","43.34","0.0","0.0","109.23","0.0","152.57"
"76","1996","5","Karnataka","Bijapur / Vijayapura","3.0","81.0","84.0","0.0","0.0","114.0","3.0","201.0"
"76","1997","5","Karnataka","Bijapur / Vijayapura","6.0","86.0","92.0","0.0","0.0","138.0","4.0","234.0"
"76","1998","5","Karnataka","Bijapur / Vijayapura","9.0","65.0","74.0","0.0","0.0","143.0","6.0","223.0"
"76","1999","5","Karnataka","Bijapur / Vijayapura","10.0","86.0","96.0","0.0","0.0","147.0","6.0","249.0"
"76","2000","5","Karnataka","Bijapur / Vijayapura","14.0","106.0","120.0","0.0","0.0","182.0","8.0","310.0"
"76","2001","5","Karnataka","Bijapur / Vijayapura","12.0","89.0","101.0","0.0","0.0","179.0","7.0","287.0"
"76","2002","5","Karnataka","Bijapur / Vijayapura","10.0","70.0","80.0","0.0","0.0","150.0","7.0","237.0"
"76","2003","5","Karnataka","Bijapur / Vijayapura","16.0","61.0","77.0","0.0","0.0","119.0","6.0","202.0"
"76","2004","5","Karnataka","Bijapur / Vijayapura","18.0","63.0","81.0","0.0","0.0","110.0","6.0","196.0"
"76","2005","5","Karnataka","Bijapur / Vijayapura","17.0","63.0","80.0","0.0","0.0","107.0","6.0","193.0"
"76","2006","5","Karnataka","Bijapur / Vijayapura","20.0","65.0","85.0","0.0","0.0","122.0","7.0","214.0"
"76","2007","5","Karnataka","Bijapur / Vijayapura","21.0","70.0","91.0","0.0","0.0","119.0","8.0","218.0"
"76","2008","5","Karnataka","Bijapur / Vijayapura","82.0","27.0","109.0","0.0","0.0","136.0","8.0","253.0"
"76","2009","5","Karnataka","Bijapur / Vijayapura","83.0","26.0","109.0","0.0","0.0","144.0","8.0","261.0"
"76","2010","5","Karnataka","Bijapur / Vijayapura","92.0","30.0","122.0","0.0","0.0","147.0","8.0","277.0"
"76","2011","5","Karnataka","Bijapur / Vijayapura","96.0","36.0","132.0","0.0","0.0","151.0","9.0","292.0"
"76","2012","5","Karnataka","Bijapur / Vijayapura","104.0","38.0","142.0","0.0","0.0","158.0","9.0","309.0"
"76","2013","5","Karnataka","Bijapur / Vijayapura","107.0","39.0","146.0","0.0","0.0","170.0","8.0","324.0"
"76","2014","5","Karnataka","Bijapur / Vijayapura","110.0","48.0","158.0","0.0","0.0","157.0","8.0","323.0"
"76","2015","5","Karnataka","Bijapur / Vijayapura","51.49","53.88","105.37","0.0","0.0","118.65","10.16","234.18"
"77","1989","5","Karnataka","Bidar","-1.0","-1.0","41.8","-1.0","-1.0","56.9","-1.0","98.7"
"77","1990","5","Karnataka","Bidar","0.0","0.0","31.4","0.0","0.0","55.6","0.0","87.0"
"77","1991","5","Karnataka","Bidar","0.0","0.0","33.2","0.0","0.0","54.3","0.0","87.5"
"77","1992","5","Karnataka","Bidar","0.0","0.0","53.2","0.0","0.0","40.7","0.0","93.9"
"77","1993","5","Karnataka","Bidar","0.0","0.0","51.9","0.0","0.0","42.9","0.0","94.8"
"77","1994","5","Karnataka","Bidar","0.0","0.0","46.14","0.0","0.0","40.04","0.0","86.18"
"77","1995","5","Karnataka","Bidar","2.0","35.64","37.64","0.0","0.0","56.44","0.0","94.08"
"77","1996","5","Karnataka","Bidar","3.0","38.0","41.0","0.0","0.0","47.0","1.0","89.0"
"77","1997","5","Karnataka","Bidar","3.0","61.0","64.0","0.0","0.0","60.0","2.0","126.0"
"77","1998","5","Karnataka","Bidar","3.0","55.0","58.0","0.0","0.0","60.0","5.0","123.0"
"77","1999","5","Karnataka","Bidar","8.0","64.0","72.0","0.0","0.0","61.0","4.0","137.0"
"77","2000","5","Karnataka","Bidar","8.0","27.0","35.0","0.0","0.0","44.0","4.0","83.0"
"77","2001","5","Karnataka","Bidar","14.0","41.0","55.0","0.0","0.0","84.0","4.0","143.0"
"77","2002","5","Karnataka","Bidar","13.0","38.0","51.0","0.0","0.0","72.0","1.0","124.0"
"77","2003","5","Karnataka","Bidar","9.0","43.0","52.0","0.0","0.0","66.0","2.0","120.0"
"77","2004","5","Karnataka","Bidar","9.0","46.0","55.0","0.0","0.0","59.0","2.0","115.0"
"77","2005","5","Karnataka","Bidar","9.0","44.0","53.0","0.0","0.0","58.0","1.0","112.0"
"77","2006","5","Karnataka","Bidar","9.0","44.0","53.0","0.0","0.0","60.0","1.0","114.0"
"77","2007","5","Karnataka","Bidar","15.0","44.0","59.0","0.0","0.0","57.0","1.0","117.0"
"77","2008","5","Karnataka","Bidar","44.0","10.0","54.0","0.0","0.0","62.0","2.0","118.0"
"77","2009","5","Karnataka","Bidar","45.0","9.0","54.0","0.0","0.0","64.0","2.0","120.0"
"77","2010","5","Karnataka","Bidar","46.0","11.0","57.0","0.0","0.0","68.0","2.0","127.0"
"77","2011","5","Karnataka","Bidar","49.0","14.0","63.0","0.0","0.0","70.0","3.0","136.0"
"77","2012","5","Karnataka","Bidar","54.0","14.0","68.0","0.0","0.0","75.0","3.0","146.0"
"77","2013","5","Karnataka","Bidar","57.0","16.0","73.0","0.0","0.0","78.0","3.0","154.0"
"77","2014","5","Karnataka","Bidar","51.0","14.0","65.0","0.0","0.0","81.0","2.0","148.0"
"77","2015","5","Karnataka","Bidar","11.19","10.84","22.03","0.0","0.0","19.98","1.65","43.66"
"78","1989","5","Karnataka","Raichur","-1.0","-1.0","34.1","-1.0","-1.0","33.4","-1.0","67.5"
"78","1990","5","Karnataka","Raichur","0.0","0.0","38.9","0.0","0.0","30.9","0.0","69.8"
"78","1991","5","Karnataka","Raichur","0.0","0.0","41.0","0.0","0.0","43.5","0.0","84.5"
"78","1992","5","Karnataka","Raichur","0.0","0.0","66.4","0.0","0.0","65.7","0.0","132.1"
"78","1993","5","Karnataka","Raichur","0.0","0.0","66.7","0.0","0.0","55.6","0.0","122.3"
"78","1994","5","Karnataka","Raichur","0.0","0.0","78.12","0.0","0.0","55.63","0.0","133.75"
"78","1995","5","Karnataka","Raichur","2.18","91.05","93.23","0.0","0.0","77.12","0.0","170.35"
"78","1996","5","Karnataka","Raichur","3.0","55.0","58.0","0.0","0.0","91.0","2.0","151.0"
"78","1997","5","Karnataka","Raichur","3.0","103.0","106.0","0.0","0.0","74.0","2.0","182.0"
"78","1998","5","Karnataka","Raichur","7.0","112.0","119.0","0.0","0.0","82.0","3.0","204.0"
"78","1999","5","Karnataka","Raichur","9.0","92.0","101.0","0.0","0.0","95.0","3.0","199.0"
"78","2000","5","Karnataka","Raichur","9.0","151.0","160.0","0.0","0.0","132.0","8.0","300.0"
"78","2001","5","Karnataka","Raichur","12.0","112.0","124.0","0.0","0.0","107.0","5.0","236.0"
