"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","WHEAT AREA (1000 ha)","SORGHUM AREA (1000 ha)","PEARL MILLET AREA (1000 ha)","MAIZE AREA (1000 ha)","FINGER MILLET AREA (1000 ha)","TOTAL AREA (1000 ha)"
"602","1985","17","Assam","Darrang","145.9","0.0","0.0","0.0","0.0","0.0","145.9"
"602","1987","17","Assam","Darrang","126.2","0.0","0.0","0.0","0.0","0.0","126.2"
"602","1991","17","Assam","Darrang","146.06","0.0","0.0","0.0","0.0","0.0","146.06"
"602","1992","17","Assam","Darrang","153.31","0.0","0.0","0.0","0.0","0.0","153.31"
"602","1993","17","Assam","Darrang","144.53","0.0","0.0","0.0","0.0","0.0","144.53"
"602","1994","17","Assam","Darrang","117.87","0.0","0.0","0.0","0.0","0.0","117.87"
"602","1995","17","Assam","Darrang","126.52","0.0","0.0","0.0","0.0","0.0","126.52"
"602","1996","17","Assam","Darrang","149.98","0.0","0.0","0.0","0.0","0.0","149.98"
"602","1997","17","Assam","Darrang","213.64","0.0","0.0","0.0","0.0","0.0","213.64"
"602","1998","17","Assam","Darrang","162.49","-1.0","-1.0","-1.0","-1.0","-1.0","162.49"
"602","2000","17","Assam","Darrang","218.29","-1.0","-1.0","-1.0","-1.0","-1.0","218.29"
"602","2001","17","Assam","Darrang","187.1","0.0","0.0","0.0","0.0","0.0","187.1"
"602","2002","17","Assam","Darrang","189.7","0.0","0.0","0.0","0.0","0.0","189.7"
"602","2003","17","Assam","Darrang","186.97","0.0","0.0","0.0","0.0","0.0","186.97"
"602","2004","17","Assam","Darrang","197.6","-1.0","-1.0","-1.0","-1.0","-1.0","197.6"
"602","2005","17","Assam","Darrang","183.52","0.0","0.0","0.0","0.0","0.0","183.52"
"602","2006","17","Assam","Darrang","161.69","0.0","0.0","0.0","0.0","0.0","161.69"
"602","2007","17","Assam","Darrang","177.5","0.0","0.0","0.0","0.0","0.0","177.5"
"602","2008","17","Assam","Darrang","189.67","0.0","0.0","0.0","0.0","0.0","189.67"
"602","2009","17","Assam","Darrang","215.95","-1.0","-1.0","-1.0","-1.0","-1.0","215.95"
"603","1977","17","Assam","Dibrugarh","40.31","0.0","0.0","0.0","0.0","0.0","40.31"
"603","1985","17","Assam","Dibrugarh","67.23","0.0","0.0","0.0","0.0","0.0","67.23"
"603","1987","17","Assam","Dibrugarh","72.14","0.0","0.0","0.0","0.0","0.0","72.14"
"603","1991","17","Assam","Dibrugarh","53.27","0.0","0.0","0.0","0.0","0.0","53.27"
"603","1992","17","Assam","Dibrugarh","58.41","0.0","0.0","0.0","0.0","0.0","58.41"
"603","1993","17","Assam","Dibrugarh","52.24","0.0","0.0","0.0","0.0","0.0","52.24"
"603","1994","17","Assam","Dibrugarh","47.14","0.0","0.0","0.0","0.0","0.0","47.14"
"603","1995","17","Assam","Dibrugarh","52.16","0.0","0.0","0.0","0.0","0.0","52.16"
"603","1996","17","Assam","Dibrugarh","69.15","0.0","0.0","0.0","0.0","0.0","69.15"
"603","1997","17","Assam","Dibrugarh","69.42","0.0","0.0","0.0","0.0","0.0","69.42"
"603","1998","17","Assam","Dibrugarh","72.74","-1.0","-1.0","-1.0","-1.0","-1.0","72.74"
"603","2000","17","Assam","Dibrugarh","73.21","-1.0","-1.0","-1.0","-1.0","-1.0","73.21"
"603","2001","17","Assam","Dibrugarh","74.2","0.0","0.0","0.0","0.0","0.0","74.2"
"603","2002","17","Assam","Dibrugarh","82.2","0.0","0.0","0.0","0.0","0.0","82.2"
"603","2003","17","Assam","Dibrugarh","81.6","0.0","0.0","0.0","0.0","0.0","81.6"
"603","2004","17","Assam","Dibrugarh","70.43","-1.0","-1.0","-1.0","-1.0","-1.0","70.43"
"603","2005","17","Assam","Dibrugarh","69.12","0.0","0.0","0.0","0.0","0.0","69.12"
"603","2006","17","Assam","Dibrugarh","71.11","0.0","0.0","0.0","0.0","0.0","71.11"
"603","2007","17","Assam","Dibrugarh","71.33","0.0","0.0","0.0","0.0","0.0","71.33"
"603","2008","17","Assam","Dibrugarh","76.5","0.0","0.0","0.0","0.0","0.0","76.5"
"603","2009","17","Assam","Dibrugarh","77.11","-1.0","-1.0","-1.0","-1.0","-1.0","77.11"
"604","1977","17","Assam","Goalpara","73.1","0.0","0.0","0.0","0.0","0.0","73.1"
"604","1985","17","Assam","Goalpara","130.73","0.0","0.0","0.0","0.0","0.0","130.73"
"604","1987","17","Assam","Goalpara","136.85","0.0","0.0","0.0","0.0","0.0","136.85"
"604","1991","17","Assam","Goalpara","167.12","0.0","0.0","0.0","0.0","0.0","167.12"
"604","1992","17","Assam","Goalpara","166.75","0.0","0.0","0.0","0.0","0.0","166.75"
"604","1993","17","Assam","Goalpara","97.2","0.0","0.0","0.0","0.0","0.0","97.2"
"604","1994","17","Assam","Goalpara","117.88","0.0","0.0","0.0","0.0","0.0","117.88"
"604","1995","17","Assam","Goalpara","133.14","0.0","0.0","0.0","0.0","0.0","133.14"
"604","1996","17","Assam","Goalpara","137.48","0.0","0.0","0.0","0.0","0.0","137.48"
"604","1997","17","Assam","Goalpara","148.89","0.0","0.0","0.0","0.0","0.0","148.89"
"604","1998","17","Assam","Goalpara","168.23","-1.0","-1.0","-1.0","-1.0","-1.0","168.23"
"604","2000","17","Assam","Goalpara","202.49","-1.0","-1.0","-1.0","-1.0","-1.0","202.49"
"604","2001","17","Assam","Goalpara","227.8","0.0","0.0","0.0","0.0","0.0","227.8"
"604","2002","17","Assam","Goalpara","230.2","0.0","0.0","0.0","0.0","0.0","230.2"
"604","2003","17","Assam","Goalpara","226.48","0.0","0.0","0.0","0.0","0.0","226.48"
"604","2004","17","Assam","Goalpara","211.15","-1.0","-1.0","-1.0","-1.0","-1.0","211.15"
"604","2005","17","Assam","Goalpara","262.99","0.0","0.0","0.0","0.0","0.0","262.99"
"604","2006","17","Assam","Goalpara","242.61","0.0","0.0","0.0","0.0","0.0","242.61"
"604","2007","17","Assam","Goalpara","255.05","0.0","0.0","0.0","0.0","0.0","255.05"
"604","2008","17","Assam","Goalpara","288.0","0.0","0.0","0.0","0.0","0.0","288.0"
"604","2009","17","Assam","Goalpara","271.39","-1.0","-1.0","-1.0","-1.0","-1.0","271.39"
"605","1977","17","Assam","Kamrup","95.24","0.0","0.0","0.0","0.0","0.0","95.24"
"605","1985","17","Assam","Kamrup","154.06","0.0","0.0","0.0","0.0","0.0","154.06"
"605","1987","17","Assam","Kamrup","143.87","0.0","0.0","0.0","0.0","0.0","143.87"
"605","1991","17","Assam","Kamrup","265.93","0.0","0.0","0.0","0.0","0.0","265.93"
"605","1992","17","Assam","Kamrup","264.09","0.0","0.0","0.0","0.0","0.0","264.09"
"605","1993","17","Assam","Kamrup","277.07","0.0","0.0","0.0","0.0","0.0","277.07"
"605","1994","17","Assam","Kamrup","275.41","0.0","0.0","0.0","0.0","0.0","275.41"
"605","1995","17","Assam","Kamrup","275.81","0.0","0.0","0.0","0.0","0.0","275.81"
"605","1996","17","Assam","Kamrup","275.18","0.0","0.0","0.0","0.0","0.0","275.18"
"605","1997","17","Assam","Kamrup","233.39","0.0","0.0","0.0","0.0","0.0","233.39"
"605","1998","17","Assam","Kamrup","240.59","-1.0","-1.0","-1.0","-1.0","-1.0","240.59"
"605","2000","17","Assam","Kamrup","301.51","-1.0","-1.0","-1.0","-1.0","-1.0","301.51"
"605","2001","17","Assam","Kamrup","324.5","0.0","0.0","0.0","0.0","0.0","324.5"
"605","2002","17","Assam","Kamrup","312.9","0.0","0.0","0.0","0.0","0.0","312.9"
"605","2003","17","Assam","Kamrup","282.52","0.0","0.0","0.0","0.0","0.0","282.52"
"605","2004","17","Assam","Kamrup","233.74","-1.0","-1.0","-1.0","-1.0","-1.0","233.74"
"605","2005","17","Assam","Kamrup","303.17","0.0","0.0","0.0","0.0","0.0","303.17"
"605","2006","17","Assam","Kamrup","262.39","0.0","0.0","0.0","0.0","0.0","262.39"
"605","2007","17","Assam","Kamrup","281.16","0.0","0.0","0.0","0.0","0.0","281.16"
"605","2008","17","Assam","Kamrup","308.11","0.0","0.0","0.0","0.0","0.0","308.11"
"605","2009","17","Assam","Kamrup","324.38","-1.0","-1.0","-1.0","-1.0","-1.0","324.38"
"606","1977","17","Assam","Karbi Anglong","31.9","0.0","0.0","0.0","0.0","0.0","31.9"
"606","1985","17","Assam","Karbi Anglong","29.0","0.0","0.0","0.0","0.0","0.0","29.0"
"606","1987","17","Assam","Karbi Anglong","49.78","0.0","0.0","0.0","0.0","0.0","49.78"
"606","1991","17","Assam","Karbi Anglong","25.35","0.0","0.0","0.0","0.0","0.0","25.35"
"606","1992","17","Assam","Karbi Anglong","25.19","0.0","0.0","0.0","0.0","0.0","25.19"
"606","1993","17","Assam","Karbi Anglong","76.24","0.0","0.0","0.0","0.0","0.0","76.24"
"606","1994","17","Assam","Karbi Anglong","73.98","0.0","0.0","0.0","0.0","0.0","73.98"
"606","1995","17","Assam","Karbi Anglong","75.9","0.0","0.0","0.0","0.0","0.0","75.9"
"606","1996","17","Assam","Karbi Anglong","76.38","0.0","0.0","0.0","0.0","0.0","76.38"
"606","1997","17","Assam","Karbi Anglong","74.99","0.0","0.0","0.0","0.0","0.0","74.99"
"606","1998","17","Assam","Karbi Anglong","76.8","-1.0","-1.0","-1.0","-1.0","-1.0","76.8"
"606","2000","17","Assam","Karbi Anglong","79.32","-1.0","-1.0","-1.0","-1.0","-1.0","79.32"
"606","2001","17","Assam","Karbi Anglong","82.8","0.0","0.0","0.0","0.0","0.0","82.8"
"606","2002","17","Assam","Karbi Anglong","83.1","0.0","0.0","0.0","0.0","0.0","83.1"
"606","2003","17","Assam","Karbi Anglong","71.17","0.0","0.0","0.0","0.0","0.0","71.17"
"606","2004","17","Assam","Karbi Anglong","84.91","-1.0","-1.0","-1.0","-1.0","-1.0","84.91"
"606","2005","17","Assam","Karbi Anglong","83.64","0.0","0.0","0.0","0.0","0.0","83.64"
"606","2006","17","Assam","Karbi Anglong","84.27","0.0","0.0","0.0","0.0","0.0","84.27"
"606","2007","17","Assam","Karbi Anglong","84.1","0.0","0.0","0.0","0.0","0.0","84.1"
"606","2008","17","Assam","Karbi Anglong","91.99","0.0","0.0","0.0","0.0","0.0","91.99"
"606","2009","17","Assam","Karbi Anglong","74.54","-1.0","-1.0","-1.0","-1.0","-1.0","74.54"
"607","1977","17","Assam","Lakhimpur","39.24","0.0","0.0","0.0","0.0","0.0","39.24"
"607","1985","17","Assam","Lakhimpur","55.22","0.0","0.0","0.0","0.0","0.0","55.22"
"607","1987","17","Assam","Lakhimpur","71.4","0.0","0.0","0.0","0.0","0.0","71.4"
"607","1991","17","Assam","Lakhimpur","57.83","0.0","0.0","0.0","0.0","0.0","57.83"
"607","1992","17","Assam","Lakhimpur","56.94","0.0","0.0","0.0","0.0","0.0","56.94"
"607","1993","17","Assam","Lakhimpur","45.59","0.0","0.0","0.0","0.0","0.0","45.59"
"607","1994","17","Assam","Lakhimpur","40.2","0.0","0.0","0.0","0.0","0.0","40.2"
"607","1995","17","Assam","Lakhimpur","45.42","0.0","0.0","0.0","0.0","0.0","45.42"
"607","1996","17","Assam","Lakhimpur","49.32","0.0","0.0","0.0","0.0","0.0","49.32"
"607","1997","17","Assam","Lakhimpur","46.73","0.0","0.0","0.0","0.0","0.0","46.73"
"607","1998","17","Assam","Lakhimpur","43.56","-1.0","-1.0","-1.0","-1.0","-1.0","43.56"
"607","2000","17","Assam","Lakhimpur","67.13","-1.0","-1.0","-1.0","-1.0","-1.0","67.13"
"607","2001","17","Assam","Lakhimpur","63.4","0.0","0.0","0.0","0.0","0.0","63.4"
"607","2002","17","Assam","Lakhimpur","67.1","0.0","0.0","0.0","0.0","0.0","67.1"
"607","2003","17","Assam","Lakhimpur","69.69","0.0","0.0","0.0","0.0","0.0","69.69"
"607","2004","17","Assam","Lakhimpur","70.47","-1.0","-1.0","-1.0","-1.0","-1.0","70.47"
"607","2005","17","Assam","Lakhimpur","71.54","0.0","0.0","0.0","0.0","0.0","71.54"
"607","2006","17","Assam","Lakhimpur","104.22","0.0","0.0","0.0","0.0","0.0","104.22"
"607","2007","17","Assam","Lakhimpur","81.62","0.0","0.0","0.0","0.0","0.0","81.62"
"607","2008","17","Assam","Lakhimpur","91.63","0.0","0.0","0.0","0.0","0.0","91.63"
"607","2009","17","Assam","Lakhimpur","121.55","-1.0","-1.0","-1.0","-1.0","-1.0","121.55"
"608","1977","17","Assam","North Cachar Hil / Dima hasao","0.89","0.0","0.0","0.0","0.0","0.0","0.89"
"608","1985","17","Assam","North Cachar Hil / Dima hasao","4.22","0.0","0.0","0.0","0.0","0.0","4.22"
"608","1987","17","Assam","North Cachar Hil / Dima hasao","5.95","0.0","0.0","0.0","0.0","0.0","5.95"
"608","1991","17","Assam","North Cachar Hil / Dima hasao","2.97","0.0","0.0","0.0","0.0","0.0","2.97"
"608","1992","17","Assam","North Cachar Hil / Dima hasao","2.95","0.0","0.0","0.0","0.0","0.0","2.95"
"608","1993","17","Assam","North Cachar Hil / Dima hasao","6.24","0.0","0.0","0.0","0.0","0.0","6.24"
"608","1994","17","Assam","North Cachar Hil / Dima hasao","6.21","0.0","0.0","0.0","0.0","0.0","6.21"
"608","1995","17","Assam","North Cachar Hil / Dima hasao","6.26","0.0","0.0","0.0","0.0","0.0","6.26"
"608","1996","17","Assam","North Cachar Hil / Dima hasao","6.35","0.0","0.0","0.0","0.0","0.0","6.35"
"608","1997","17","Assam","North Cachar Hil / Dima hasao","6.35","0.0","0.0","0.0","0.0","0.0","6.35"
"608","1998","17","Assam","North Cachar Hil / Dima hasao","4.03","-1.0","-1.0","-1.0","-1.0","-1.0","4.03"
"608","2000","17","Assam","North Cachar Hil / Dima hasao","4.84","-1.0","-1.0","-1.0","-1.0","-1.0","4.84"
"608","2001","17","Assam","North Cachar Hil / Dima hasao","4.9","0.0","0.0","0.0","0.0","0.0","4.9"
"608","2002","17","Assam","North Cachar Hil / Dima hasao","8.7","0.0","0.0","0.0","0.0","0.0","8.7"
"608","2003","17","Assam","North Cachar Hil / Dima hasao","5.39","0.0","0.0","0.0","0.0","0.0","5.39"
"608","2004","17","Assam","North Cachar Hil / Dima hasao","8.31","-1.0","-1.0","-1.0","-1.0","-1.0","8.31"
"608","2005","17","Assam","North Cachar Hil / Dima hasao","8.39","0.0","0.0","0.0","0.0","0.0","8.39"
"608","2006","17","Assam","North Cachar Hil / Dima hasao","8.06","0.0","0.0","0.0","0.0","0.0","8.06"
"608","2007","17","Assam","North Cachar Hil / Dima hasao","8.13","0.0","0.0","0.0","0.0","0.0","8.13"
"608","2008","17","Assam","North Cachar Hil / Dima hasao","8.96","0.0","0.0","0.0","0.0","0.0","8.96"
"608","2009","17","Assam","North Cachar Hil / Dima hasao","8.84","-1.0","-1.0","-1.0","-1.0","-1.0","8.84"
"609","1977","17","Assam","Nagaon","80.47","0.0","0.0","0.0","0.0","0.0","80.47"
"609","1985","17","Assam","Nagaon","163.21","0.0","0.0","0.0","0.0","0.0","163.21"
"609","1987","17","Assam","Nagaon","139.33","0.0","0.0","0.0","0.0","0.0","139.33"
"609","1991","17","Assam","Nagaon","158.18","0.0","0.0","0.0","0.0","0.0","158.18"
"609","1992","17","Assam","Nagaon","139.54","0.0","0.0","0.0","0.0","0.0","139.54"
"609","1993","17","Assam","Nagaon","179.94","0.0","0.0","0.0","0.0","0.0","179.94"
"609","1994","17","Assam","Nagaon","189.42","0.0","0.0","0.0","0.0","0.0","189.42"
"609","1995","17","Assam","Nagaon","198.69","0.0","0.0","0.0","0.0","0.0","198.69"
"609","1996","17","Assam","Nagaon","205.33","0.0","0.0","0.0","0.0","0.0","205.33"
"609","1997","17","Assam","Nagaon","211.72","0.0","0.0","0.0","0.0","0.0","211.72"
"609","1998","17","Assam","Nagaon","235.65","-1.0","-1.0","-1.0","-1.0","-1.0","235.65"
"609","2000","17","Assam","Nagaon","242.3","-1.0","-1.0","-1.0","-1.0","-1.0","242.3"
"609","2001","17","Assam","Nagaon","213.8","0.0","0.0","0.0","0.0","0.0","213.8"
"609","2002","17","Assam","Nagaon","203.5","0.0","0.0","0.0","0.0","0.0","203.5"
"609","2003","17","Assam","Nagaon","182.23","0.0","0.0","0.0","0.0","0.0","182.23"
"609","2004","17","Assam","Nagaon","198.24","-1.0","-1.0","-1.0","-1.0","-1.0","198.24"
"609","2005","17","Assam","Nagaon","200.71","0.0","0.0","0.0","0.0","0.0","200.71"
"609","2006","17","Assam","Nagaon","162.71","0.0","0.0","0.0","0.0","0.0","162.71"
"609","2007","17","Assam","Nagaon","183.6","0.0","0.0","0.0","0.0","0.0","183.6"
"609","2008","17","Assam","Nagaon","184.2","0.0","0.0","0.0","0.0","0.0","184.2"
"609","2009","17","Assam","Nagaon","189.77","-1.0","-1.0","-1.0","-1.0","-1.0","189.77"
"610","1977","17","Assam","Sibsagar","67.49","0.0","0.0","0.0","0.0","0.0","67.49"
"610","1985","17","Assam","Sibsagar","103.26","0.0","0.0","0.0","0.0","0.0","103.26"
"610","1987","17","Assam","Sibsagar","116.27","0.0","0.0","0.0","0.0","0.0","116.27"
"610","1991","17","Assam","Sibsagar","160.77","0.0","0.0","0.0","0.0","0.0","160.77"
"610","1992","17","Assam","Sibsagar","166.73","0.0","0.0","0.0","0.0","0.0","166.73"
"610","1993","17","Assam","Sibsagar","147.07","0.0","0.0","0.0","0.0","0.0","147.07"
"610","1994","17","Assam","Sibsagar","133.3","0.0","0.0","0.0","0.0","0.0","133.3"
"610","1995","17","Assam","Sibsagar","132.95","0.0","0.0","0.0","0.0","0.0","132.95"
"610","1996","17","Assam","Sibsagar","124.5","0.0","0.0","0.0","0.0","0.0","124.5"
"610","1997","17","Assam","Sibsagar","130.71","0.0","0.0","0.0","0.0","0.0","130.71"
"610","1998","17","Assam","Sibsagar","158.72","-1.0","-1.0","-1.0","-1.0","-1.0","158.72"
"610","2000","17","Assam","Sibsagar","153.3","-1.0","-1.0","-1.0","-1.0","-1.0","153.3"
"610","2001","17","Assam","Sibsagar","131.6","0.0","0.0","0.0","0.0","0.0","131.6"
"610","2002","17","Assam","Sibsagar","129.1","0.0","0.0","0.0","0.0","0.0","129.1"
"610","2003","17","Assam","Sibsagar","126.91","0.0","0.0","0.0","0.0","0.0","126.91"
"610","2004","17","Assam","Sibsagar","143.51","-1.0","-1.0","-1.0","-1.0","-1.0","143.51"
"610","2005","17","Assam","Sibsagar","147.28","0.0","0.0","0.0","0.0","0.0","147.28"
"610","2006","17","Assam","Sibsagar","138.69","0.0","0.0","0.0","0.0","0.0","138.69"
"610","2007","17","Assam","Sibsagar","142.29","0.0","0.0","0.0","0.0","0.0","142.29"
"610","2008","17","Assam","Sibsagar","152.0","0.0","0.0","0.0","0.0","0.0","152.0"
"610","2009","17","Assam","Sibsagar","162.09","-1.0","-1.0","-1.0","-1.0","-1.0","162.09"
"626","1992","18","Himachal Pradesh","Bilashpur","3.19","25.88","-1.0","-1.0","10.0","-1.0","39.07"
"626","1994","18","Himachal Pradesh","Bilashpur","2.85","26.25","-1.0","-1.0","11.0","-1.0","40.1"
"626","1995","18","Himachal Pradesh","Bilashpur","2.85","25.53","-1.0","-1.0","13.27","-1.0","41.65"
"626","2003","18","Himachal Pradesh","Bilashpur","2.0","26.7","0.0","0.0","20.0","0.0","48.7"
"626","2007","18","Himachal Pradesh","Bilashpur","1.3","24.45","-1.0","-1.0","25.51","-1.0","51.26"
"626","2008","18","Himachal Pradesh","Bilashpur","1.3","23.75","0.0","0.0","25.51","0.0","50.56"
"626","2009","18","Himachal Pradesh","Bilashpur","1.5","24.1","0.0","0.0","27.0","0.0","52.6"
"626","2010","18","Himachal Pradesh","Bilashpur","25.8","23.95","-1.0","-1.0","1.35","-1.0","51.1"
"626","2011","18","Himachal Pradesh","Bilashpur","27.25","24.1","-1.0","-1.0","1.45","-1.0","52.8"
"627","1992","18","Himachal Pradesh","Chamba","3.26","18.51","-1.0","-1.0","7.0","-1.0","28.77"
"627","1994","18","Himachal Pradesh","Chamba","2.8","18.62","-1.0","-1.0","10.2","-1.0","31.62"
"627","1995","18","Himachal Pradesh","Chamba","2.8","19.05","-1.0","-1.0","12.25","-1.0","34.1"
"627","2003","18","Himachal Pradesh","Chamba","2.3","17.4","0.0","0.0","19.9","0.0","39.6"
"627","2007","18","Himachal Pradesh","Chamba","1.6","15.22","-1.0","-1.0","26.32","-1.0","43.14"
"627","2008","18","Himachal Pradesh","Chamba","1.9","15.18","0.0","0.0","26.32","0.0","43.4"
"627","2009","18","Himachal Pradesh","Chamba","2.3","20.1","0.0","0.0","25.75","0.0","48.15"
"627","2010","18","Himachal Pradesh","Chamba","24.95","20.0","-1.0","-1.0","2.1","-1.0","47.05"
"627","2011","18","Himachal Pradesh","Chamba","24.0","20.38","-1.0","-1.0","2.18","-1.0","46.56"
"629","1992","18","Himachal Pradesh","Kangra","46.01","146.83","-1.0","-1.0","35.15","-1.0","227.99"
"629","1994","18","Himachal Pradesh","Kangra","40.9","147.9","-1.0","-1.0","43.0","-1.0","231.8"
"629","1995","18","Himachal Pradesh","Kangra","40.42","152.4","-1.0","-1.0","48.8","-1.0","241.62"
"629","2003","18","Himachal Pradesh","Kangra","43.0","151.8","0.0","0.0","94.1","0.0","288.9"
"629","2007","18","Himachal Pradesh","Kangra","40.48","147.26","-1.0","-1.0","108.31","-1.0","296.05"
"629","2008","18","Himachal Pradesh","Kangra","40.48","146.56","0.0","0.0","108.51","0.0","295.55"
"629","2009","18","Himachal Pradesh","Kangra","41.45","145.0","0.0","0.0","115.95","0.0","302.4"
"629","2010","18","Himachal Pradesh","Kangra","109.7","145.0","-1.0","-1.0","41.15","-1.0","295.85"
"629","2011","18","Himachal Pradesh","Kangra","108.81","148.58","-1.0","-1.0","41.25","-1.0","298.64"
"630","1992","18","Himachal Pradesh","Kinnaur","0.0","0.84","-1.0","-1.0","0.02","-1.0","0.86"
"630","1994","18","Himachal Pradesh","Kinnaur","0.02","0.4","-1.0","-1.0","0.4","-1.0","0.82"
"630","1995","18","Himachal Pradesh","Kinnaur","0.02","0.76","-1.0","-1.0","0.45","-1.0","1.23"
"630","2003","18","Himachal Pradesh","Kinnaur","0.0","0.4","0.0","0.0","0.0","0.0","0.4"
"630","2007","18","Himachal Pradesh","Kinnaur","0.03","0.4","-1.0","-1.0","0.48","-1.0","0.91"
"630","2008","18","Himachal Pradesh","Kinnaur","0.03","-1.0","0.0","0.0","0.48","0.0","0.51"
"630","2009","18","Himachal Pradesh","Kinnaur","0.05","0.4","0.0","0.0","0.5","0.0","0.95"
"630","2010","18","Himachal Pradesh","Kinnaur","0.05","0.4","-1.0","-1.0","0.05","-1.0","0.5"
"630","2011","18","Himachal Pradesh","Kinnaur","13.8","18.69","-1.0","-1.0","1.2","-1.0","33.69"
"631","1992","18","Himachal Pradesh","Kullu","2.41","18.68","-1.0","-1.0","7.5","-1.0","28.59"
"631","1994","18","Himachal Pradesh","Kullu","2.58","19.4","-1.0","-1.0","5.4","-1.0","27.38"
"631","1995","18","Himachal Pradesh","Kullu","2.57","21.15","-1.0","-1.0","7.53","-1.0","31.25"
"631","2003","18","Himachal Pradesh","Kullu","2.3","20.8","0.0","0.0","11.1","0.0","34.2"
"631","2007","18","Himachal Pradesh","Kullu","1.0","18.61","-1.0","-1.0","15.02","-1.0","34.63"
"631","2008","18","Himachal Pradesh","Kullu","1.0","19.2","0.0","0.0","15.02","0.0","35.22"
"631","2009","18","Himachal Pradesh","Kullu","1.2","24.1","0.0","0.0","15.5","0.0","40.8"
"631","2010","18","Himachal Pradesh","Kullu","14.0","24.0","-1.0","-1.0","1.1","-1.0","39.1"
"631","2011","18","Himachal Pradesh","Kullu","0.5","0.35","-1.0","-1.0","0.05","-1.0","0.9"
"632","1992","18","Himachal Pradesh","Lahul & Spiti","0.0","0.23","-1.0","-1.0","0.0","-1.0","0.23"
"632","1994","18","Himachal Pradesh","Lahul & Spiti","0.0","0.06","-1.0","-1.0","0.0","-1.0","0.06"
"632","1995","18","Himachal Pradesh","Lahul & Spiti","0.0","0.1","-1.0","-1.0","0.0","-1.0","0.1"
"632","2003","18","Himachal Pradesh","Lahul & Spiti","0.0","0.3","0.0","0.0","0.0","0.0","0.3"
"632","2007","18","Himachal Pradesh","Lahul & Spiti","0.0","0.25","-1.0","-1.0","0.05","-1.0","0.3"
"632","2008","18","Himachal Pradesh","Lahul & Spiti","0.0","0.1","0.0","0.0","0.05","0.0","0.15"
"632","2009","18","Himachal Pradesh","Lahul & Spiti","0.0","0.1","0.0","0.0","0.05","0.0","0.15"
"632","2010","18","Himachal Pradesh","Lahul & Spiti","0.05","0.15","-1.0","-1.0","0.0","-1.0","0.2"
"632","2011","18","Himachal Pradesh","Lahul & Spiti","0.0","0.1","-1.0","-1.0","0.0","-1.0","0.1"
"633","1992","18","Himachal Pradesh","Solan","4.03","23.01","-1.0","-1.0","10.47","-1.0","37.51"
"633","1994","18","Himachal Pradesh","Solan","3.75","35.0","-1.0","-1.0","9.0","-1.0","47.75"
"633","1995","18","Himachal Pradesh","Solan","3.75","35.01","-1.0","-1.0","12.25","-1.0","51.01"
"633","2003","18","Himachal Pradesh","Solan","3.1","24.0","0.0","0.0","20.1","0.0","47.2"
"633","2007","18","Himachal Pradesh","Solan","3.1","20.8","-1.0","-1.0","23.71","-1.0","47.61"
"633","2008","18","Himachal Pradesh","Solan","3.9","20.8","0.0","0.0","23.71","0.0","48.41"
"633","2009","18","Himachal Pradesh","Solan","3.0","22.1","0.0","0.0","24.25","0.0","49.35"
"633","2010","18","Himachal Pradesh","Solan","22.0","21.3","-1.0","-1.0","4.95","-1.0","48.25"
"633","2011","18","Himachal Pradesh","Solan","23.19","24.01","-1.0","-1.0","4.95","-1.0","52.15"
"634","1992","18","Himachal Pradesh","Mandi","25.01","67.71","-1.0","-1.0","24.0","-1.0","116.72"
"634","1994","18","Himachal Pradesh","Mandi","20.6","65.0","-1.0","-1.0","20.0","-1.0","105.6"
"634","1995","18","Himachal Pradesh","Mandi","20.6","65.6","-1.0","-1.0","22.12","-1.0","108.32"
"634","2003","18","Himachal Pradesh","Mandi","21.5","65.6","0.0","0.0","37.0","0.0","124.1"
"634","2007","18","Himachal Pradesh","Mandi","19.18","64.1","-1.0","-1.0","46.65","-1.0","129.93"
"634","2008","18","Himachal Pradesh","Mandi","19.18","61.25","0.0","0.0","46.65","0.0","127.08"
"634","2009","18","Himachal Pradesh","Mandi","19.5","56.23","0.0","0.0","48.0","0.0","123.73"
"634","2010","18","Himachal Pradesh","Mandi","45.0","56.0","-1.0","-1.0","19.5","-1.0","120.5"
"634","2011","18","Himachal Pradesh","Mandi","46.65","58.11","-1.0","-1.0","19.45","-1.0","124.21"
"635","1992","18","Himachal Pradesh","Shimla","4.0","30.0","-1.0","-1.0","5.15","-1.0","39.15"
"635","1994","18","Himachal Pradesh","Shimla","3.5","20.8","-1.0","-1.0","21.5","-1.0","45.8"
"635","1995","18","Himachal Pradesh","Shimla","3.5","24.3","-1.0","-1.0","23.5","-1.0","51.3"
"635","2003","18","Himachal Pradesh","Shimla","0.4","28.5","0.0","0.0","0.6","0.0","29.5"
"635","2007","18","Himachal Pradesh","Shimla","1.47","15.55","-1.0","-1.0","12.9","-1.0","29.92"
"635","2008","18","Himachal Pradesh","Shimla","1.47","15.08","0.0","0.0","12.9","0.0","29.45"
"635","2009","18","Himachal Pradesh","Shimla","2.0","14.6","0.0","0.0","15.5","0.0","32.1"
"635","2010","18","Himachal Pradesh","Shimla","14.1","14.2","-1.0","-1.0","2.0","-1.0","30.3"
"635","2011","18","Himachal Pradesh","Shimla","13.85","16.18","-1.0","-1.0","1.7","-1.0","31.73"
